,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
61212,61213,27-11-2022 02:27:15:962,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
61259,61260,27-11-2022 02:27:16:749,-,4F:1E:16:4F:84:E2,-85,09e000010bca6bac34
61325,61326,27-11-2022 02:27:18:032,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
61365,61366,27-11-2022 02:27:18:816,-,4F:1E:16:4F:84:E2,-84,09e000010bca6bac34
61385,61386,27-11-2022 02:27:19:066,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
61407,61408,27-11-2022 02:27:19:383,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
61466,61467,27-11-2022 02:27:20:436,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
61484,61485,27-11-2022 02:27:20:613,-,4F:1E:16:4F:84:E2,-92,09e000010bca6bac34
61573,61574,27-11-2022 02:27:22:410,-,4F:1E:16:4F:84:E2,-77,09e000010bca6bac34
61595,61596,27-11-2022 02:27:22:678,-,4F:1E:16:4F:84:E2,-77,09e000010bca6bac34
61626,61627,27-11-2022 02:27:23:172,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
61646,61647,27-11-2022 02:27:23:439,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
61663,61664,27-11-2022 02:27:23:705,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
61731,61732,27-11-2022 02:27:24:737,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
61781,61782,27-11-2022 02:27:25:746,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
61793,61794,27-11-2022 02:27:25:997,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
61916,61917,27-11-2022 02:27:29:107,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
61930,61931,27-11-2022 02:27:29:355,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62002,62003,27-11-2022 02:27:30:467,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62364,62365,27-11-2022 02:27:37:428,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62487,62488,27-11-2022 02:27:39:450,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62503,62504,27-11-2022 02:27:39:692,-,4F:1E:16:4F:84:E2,-88,09e000010bca6bac34
62519,62520,27-11-2022 02:27:39:951,-,4F:1E:16:4F:84:E2,-91,09e000010bca6bac34
62595,62596,27-11-2022 02:27:41:412,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
62666,62667,27-11-2022 02:27:42:535,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62700,62701,27-11-2022 02:27:43:046,-,4F:1E:16:4F:84:E2,-85,09e000010bca6bac34
62726,62727,27-11-2022 02:27:43:562,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62760,62761,27-11-2022 02:27:44:071,-,4F:1E:16:4F:84:E2,-84,09e000010bca6bac34
62778,62779,27-11-2022 02:27:44:438,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62822,62823,27-11-2022 02:27:45:098,-,4F:1E:16:4F:84:E2,-77,09e000010bca6bac34
62842,62843,27-11-2022 02:27:45:392,-,4F:1E:16:4F:84:E2,-77,09e000010bca6bac34
62897,62898,27-11-2022 02:27:46:163,-,4F:1E:16:4F:84:E2,-85,09e000010bca6bac34
62916,62917,27-11-2022 02:27:46:453,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62934,62935,27-11-2022 02:27:46:666,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
62969,62970,27-11-2022 02:27:47:513,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
63001,63002,27-11-2022 02:27:47:704,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
63022,63023,27-11-2022 02:27:47:971,-,4F:1E:16:4F:84:E2,-89,09e000010bca6bac34
63129,63130,27-11-2022 02:27:50:041,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63159,63160,27-11-2022 02:27:50:539,-,4F:1E:16:4F:84:E2,-86,09e000010bca6bac34
63193,63194,27-11-2022 02:27:51:074,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
63266,63267,27-11-2022 02:27:52:108,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63371,63372,27-11-2022 02:27:53:924,-,4F:1E:16:4F:84:E2,-85,09e000010bca6bac34
63452,63453,27-11-2022 02:27:55:457,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
63466,63467,27-11-2022 02:27:55:715,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63594,63595,27-11-2022 02:27:57:767,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
63655,63656,27-11-2022 02:27:58:810,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63674,63675,27-11-2022 02:27:59:070,-,4F:1E:16:4F:84:E2,-81,09e000010bca6bac34
63718,63719,27-11-2022 02:27:59:828,-,4F:1E:16:4F:84:E2,-87,09e000010bca6bac34
63737,63738,27-11-2022 02:28:00:072,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63754,63755,27-11-2022 02:28:00:435,-,4F:1E:16:4F:84:E2,-89,09e000010bca6bac34
63772,63773,27-11-2022 02:28:00:592,-,4F:1E:16:4F:84:E2,-91,09e000010bca6bac34
63818,63819,27-11-2022 02:28:01:407,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63850,63851,27-11-2022 02:28:01:894,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63921,63922,27-11-2022 02:28:02:947,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
63938,63939,27-11-2022 02:28:03:187,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
64128,64129,27-11-2022 02:28:06:454,-,4F:1E:16:4F:84:E2,-88,09e000010bca6bac34
64142,64143,27-11-2022 02:28:06:544,-,4F:1E:16:4F:84:E2,-92,09e000010bca6bac34
64258,64259,27-11-2022 02:28:08:430,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
64393,64394,27-11-2022 02:28:10:538,-,4F:1E:16:4F:84:E2,-82,09e000010bca6bac34
64434,64435,27-11-2022 02:28:10:944,-,4F:1E:16:4F:84:E2,-78,09e000010bca6bac34
64454,64455,27-11-2022 02:28:11:515,-,4F:1E:16:4F:84:E2,-78,09e000010bca6bac34
