,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
70759,70760,27-11-2022 02:30:00:082,-,DB:54:EB:19:A4:11,-79,074c0012020000
71014,71015,27-11-2022 02:30:04:072,-,DB:54:EB:19:A4:11,-81,074c0012020000
71132,71133,27-11-2022 02:30:06:074,-,DB:54:EB:19:A4:11,-85,074c0012020000
71250,71251,27-11-2022 02:30:08:071,-,DB:54:EB:19:A4:11,-79,074c0012020000
71345,71346,27-11-2022 02:30:10:081,-,DB:54:EB:19:A4:11,-80,074c0012020000
71466,71467,27-11-2022 02:30:12:086,-,DB:54:EB:19:A4:11,-81,074c0012020000
71797,71798,27-11-2022 02:30:18:092,-,DB:54:EB:19:A4:11,-83,074c0012020000
71904,71905,27-11-2022 02:30:20:090,-,DB:54:EB:19:A4:11,-79,074c0012020000
72033,72034,27-11-2022 02:30:22:109,-,DB:54:EB:19:A4:11,-80,074c0012020000
72148,72149,27-11-2022 02:30:24:091,-,DB:54:EB:19:A4:11,-81,074c0012020000
72255,72256,27-11-2022 02:30:26:093,-,DB:54:EB:19:A4:11,-86,074c0012020000
72683,72684,27-11-2022 02:30:34:119,-,DB:54:EB:19:A4:11,-81,074c0012020000
72793,72794,27-11-2022 02:30:36:125,-,DB:54:EB:19:A4:11,-82,074c0012020000
72976,72977,27-11-2022 02:30:40:124,-,DB:54:EB:19:A4:11,-79,074c0012020000
73308,73309,27-11-2022 02:30:46:142,-,DB:54:EB:19:A4:11,-88,074c0012020000
73727,73728,27-11-2022 02:30:54:164,-,DB:54:EB:19:A4:11,-83,074c0012020000
73862,73863,27-11-2022 02:30:56:162,-,DB:54:EB:19:A4:11,-83,074c0012020000
73964,73965,27-11-2022 02:30:58:179,-,DB:54:EB:19:A4:11,-82,074c0012020000
74305,74306,27-11-2022 02:31:04:185,-,DB:54:EB:19:A4:11,-87,074c0012020000
74676,74677,27-11-2022 02:31:10:444,-,DB:54:EB:19:A4:11,-83,074c0012020000
74798,74799,27-11-2022 02:31:12:447,-,DB:54:EB:19:A4:11,-80,074c0012020000
75154,75155,27-11-2022 02:31:18:458,-,DB:54:EB:19:A4:11,-81,074c0012020000
75277,75278,27-11-2022 02:31:20:563,-,DB:54:EB:19:A4:11,-79,074c0012020000
75407,75408,27-11-2022 02:31:22:458,-,DB:54:EB:19:A4:11,-81,074c0012020000
75644,75645,27-11-2022 02:31:26:451,-,DB:54:EB:19:A4:11,-80,074c0012020000
75779,75780,27-11-2022 02:31:28:501,-,DB:54:EB:19:A4:11,-82,074c0012020000
75883,75884,27-11-2022 02:31:30:457,-,DB:54:EB:19:A4:11,-80,074c0012020000
75955,75956,27-11-2022 02:31:32:435,-,DB:54:EB:19:A4:11,-82,074c0012020000
76074,76075,27-11-2022 02:31:34:461,-,DB:54:EB:19:A4:11,-80,074c0012020000
76304,76305,27-11-2022 02:31:38:457,-,DB:54:EB:19:A4:11,-81,074c0012020000
76553,76554,27-11-2022 02:31:42:470,-,DB:54:EB:19:A4:11,-82,074c0012020000
76661,76662,27-11-2022 02:31:44:407,-,DB:54:EB:19:A4:11,-79,074c0012020000
76881,76882,27-11-2022 02:31:48:459,-,DB:54:EB:19:A4:11,-79,074c0012020000
77012,77013,27-11-2022 02:31:50:452,-,DB:54:EB:19:A4:11,-79,074c0012020000
77136,77137,27-11-2022 02:31:52:459,-,DB:54:EB:19:A4:11,-79,074c0012020000
77246,77247,27-11-2022 02:31:54:429,-,DB:54:EB:19:A4:11,-80,074c0012020000
77367,77368,27-11-2022 02:31:56:447,-,DB:54:EB:19:A4:11,-79,074c0012020000
77448,77449,27-11-2022 02:31:58:390,-,DB:54:EB:19:A4:11,-85,074c0012020000
77535,77536,27-11-2022 02:32:00:440,-,DB:54:EB:19:A4:11,-80,074c0012020000
77655,77656,27-11-2022 02:32:02:483,-,DB:54:EB:19:A4:11,-87,074c0012020000
77989,77990,27-11-2022 02:32:08:477,-,DB:54:EB:19:A4:11,-83,074c0012020000
78342,78343,27-11-2022 02:32:14:562,-,DB:54:EB:19:A4:11,-86,074c0012020000
78578,78579,27-11-2022 02:32:18:447,-,DB:54:EB:19:A4:11,-80,074c0012020000
78708,78709,27-11-2022 02:32:20:517,-,DB:54:EB:19:A4:11,-80,074c0012020000
79030,79031,27-11-2022 02:32:26:426,-,DB:54:EB:19:A4:11,-86,074c0012020000
79151,79152,27-11-2022 02:32:28:497,-,DB:54:EB:19:A4:11,-94,074c0012020000
79337,79338,27-11-2022 02:32:32:447,-,DB:54:EB:19:A4:11,-79,074c0012020000
79431,79432,27-11-2022 02:32:34:453,-,DB:54:EB:19:A4:11,-80,074c0012020000
79542,79543,27-11-2022 02:32:36:461,-,DB:54:EB:19:A4:11,-79,074c0012020000
79794,79795,27-11-2022 02:32:40:525,-,DB:54:EB:19:A4:11,-85,074c0012020000
79918,79919,27-11-2022 02:32:42:480,-,DB:54:EB:19:A4:11,-83,074c0012020000
80030,80031,27-11-2022 02:32:44:507,-,DB:54:EB:19:A4:11,-79,074c0012020000
80273,80274,27-11-2022 02:32:48:494,-,DB:54:EB:19:A4:11,-64,074c0012020000
80517,80518,27-11-2022 02:32:52:529,-,DB:54:EB:19:A4:11,-87,074c0012020000
80873,80874,27-11-2022 02:32:58:519,-,DB:54:EB:19:A4:11,-80,074c0012020000
81240,81241,27-11-2022 02:33:04:530,-,DB:54:EB:19:A4:11,-79,074c0012020000
