,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
3,4,27-11-2022 02:10:04:265,-,04:4B:ED:A3:D2:69,-74,0a4c0010050e14fd59ba
21,22,27-11-2022 02:10:04:631,-,04:4B:ED:A3:D2:69,-71,0a4c0010050e14fd59ba
67,68,27-11-2022 02:10:05:366,-,04:4B:ED:A3:D2:69,-74,0a4c0010050e14fd59ba
89,90,27-11-2022 02:10:05:748,-,04:4B:ED:A3:D2:69,-74,0a4c0010050e14fd59ba
106,107,27-11-2022 02:10:05:921,-,04:4B:ED:A3:D2:69,-75,0a4c0010050e14fd59ba
145,146,27-11-2022 02:10:06:487,-,04:4B:ED:A3:D2:69,-75,0a4c0010050e14fd59ba
156,157,27-11-2022 02:10:06:659,-,04:4B:ED:A3:D2:69,-78,0a4c0010050e14fd59ba
186,187,27-11-2022 02:10:07:222,-,04:4B:ED:A3:D2:69,-76,0a4c0010050e14fd59ba
263,264,27-11-2022 02:10:09:044,-,04:4B:ED:A3:D2:69,-68,0a4c0010050e14fd59ba
270,271,27-11-2022 02:10:09:246,-,04:4B:ED:A3:D2:69,-68,0a4c0010050e14fd59ba
299,300,27-11-2022 02:10:09:966,-,04:4B:ED:A3:D2:69,-70,0a4c0010050e14fd59ba
324,325,27-11-2022 02:10:10:336,-,04:4B:ED:A3:D2:69,-63,0a4c0010050e14fd59ba
367,368,27-11-2022 02:10:11:073,-,04:4B:ED:A3:D2:69,-79,0a4c0010050e14fd59ba
374,375,27-11-2022 02:10:11:252,-,04:4B:ED:A3:D2:69,-66,0a4c0010050e14fd59ba
400,401,27-11-2022 02:10:11:618,-,04:4B:ED:A3:D2:69,-84,0a4c0010050e14fd59ba
462,463,27-11-2022 02:10:12:707,-,04:4B:ED:A3:D2:69,-65,0a4c0010050e14fd59ba
475,476,27-11-2022 02:10:12:890,-,04:4B:ED:A3:D2:69,-77,0a4c0010050e14fd59ba
511,512,27-11-2022 02:10:13:445,-,04:4B:ED:A3:D2:69,-72,0a4c0010050e14fd59ba
525,526,27-11-2022 02:10:13:627,-,04:4B:ED:A3:D2:69,-68,0a4c0010050e14fd59ba
572,573,27-11-2022 02:10:14:367,-,04:4B:ED:A3:D2:69,-72,0a4c0010050e14fd59ba
618,619,27-11-2022 02:10:15:099,-,04:4B:ED:A3:D2:69,-82,0a4c0010050e14fd59ba
634,635,27-11-2022 02:10:15:277,-,04:4B:ED:A3:D2:69,-80,0a4c0010050e14fd59ba
647,648,27-11-2022 02:10:15:454,-,04:4B:ED:A3:D2:69,-72,0a4c0010050e14fd59ba
684,685,27-11-2022 02:10:15:998,-,04:4B:ED:A3:D2:69,-66,0a4c0010050e14fd59ba
721,722,27-11-2022 02:10:16:725,-,04:4B:ED:A3:D2:69,-72,0a4c0010050e14fd59ba
733,734,27-11-2022 02:10:16:918,-,04:4B:ED:A3:D2:69,-69,0a4c0010050e14fd59ba
747,748,27-11-2022 02:10:17:099,-,04:4B:ED:A3:D2:69,-69,0a4c0010050e14fd59ba
757,758,27-11-2022 02:10:17:270,-,04:4B:ED:A3:D2:69,-80,0a4c0010050e14fd59ba
