,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
230,231,27-11-2022 02:10:08:343,-,DE:75:B4:17:04:7E,-89,074c0012022401
1105,1106,27-11-2022 02:10:22:388,-,DE:75:B4:17:04:7E,-83,074c0012022401
1499,1500,27-11-2022 02:10:28:399,-,DE:75:B4:17:04:7E,-89,074c0012022401
1642,1643,27-11-2022 02:10:30:403,-,DE:75:B4:17:04:7E,-88,074c0012022401
2352,2353,27-11-2022 02:10:42:433,-,DE:75:B4:17:04:7E,-83,074c0012022401
2460,2461,27-11-2022 02:10:44:446,-,DE:75:B4:17:04:7E,-83,074c0012022401
2990,2991,27-11-2022 02:10:54:466,-,DE:75:B4:17:04:7E,-88,074c0012022401
3131,3132,27-11-2022 02:10:56:477,-,DE:75:B4:17:04:7E,-83,074c0012022401
3711,3712,27-11-2022 02:11:06:490,-,DE:75:B4:17:04:7E,-82,074c0012022401
4122,4123,27-11-2022 02:11:14:519,-,DE:75:B4:17:04:7E,-89,074c0012022401
4254,4255,27-11-2022 02:11:16:554,-,DE:75:B4:17:04:7E,-88,074c0012022401
5022,5023,27-11-2022 02:11:28:547,-,DE:75:B4:17:04:7E,-83,074c0012022401
5551,5552,27-11-2022 02:11:36:558,-,DE:75:B4:17:04:7E,-85,074c0012022401
6630,6631,27-11-2022 02:11:52:596,-,DE:75:B4:17:04:7E,-82,074c0012022401
6761,6762,27-11-2022 02:11:54:600,-,DE:75:B4:17:04:7E,-86,074c0012022401
7718,7719,27-11-2022 02:12:10:652,-,DE:75:B4:17:04:7E,-83,074c0012022401
7871,7872,27-11-2022 02:12:14:656,-,DE:75:B4:17:04:7E,-86,074c0012022401
8005,8006,27-11-2022 02:12:16:665,-,DE:75:B4:17:04:7E,-89,074c0012022401
8250,8251,27-11-2022 02:12:20:671,-,DE:75:B4:17:04:7E,-88,074c0012022401
8540,8541,27-11-2022 02:12:26:703,-,DE:75:B4:17:04:7E,-84,074c0012022401
9046,9047,27-11-2022 02:12:34:712,-,DE:75:B4:17:04:7E,-83,074c0012022401
9163,9164,27-11-2022 02:12:36:716,-,DE:75:B4:17:04:7E,-84,074c0012022401
9299,9300,27-11-2022 02:12:38:726,-,DE:75:B4:17:04:7E,-87,074c0012022401
9896,9897,27-11-2022 02:12:48:742,-,DE:75:B4:17:04:7E,-85,074c0012022401
10184,10185,27-11-2022 02:12:52:752,-,DE:75:B4:17:04:7E,-87,074c0012022401
10920,10921,27-11-2022 02:13:04:797,-,DE:75:B4:17:04:7E,-88,074c0012022401
11053,11054,27-11-2022 02:13:06:839,-,DE:75:B4:17:04:7E,-87,074c0012022401
11384,11385,27-11-2022 02:13:12:825,-,DE:75:B4:17:04:7E,-83,074c0012022401
11996,11997,27-11-2022 02:13:22:840,-,DE:75:B4:17:04:7E,-84,074c0012022401
12710,12711,27-11-2022 02:13:34:865,-,DE:75:B4:17:04:7E,-83,074c0012022401
12944,12945,27-11-2022 02:13:38:878,-,DE:75:B4:17:04:7E,-87,074c0012022401
13196,13197,27-11-2022 02:13:42:888,-,DE:75:B4:17:04:7E,-88,074c0012022401
13309,13310,27-11-2022 02:13:44:897,-,DE:75:B4:17:04:7E,-86,074c0012022401
13436,13437,27-11-2022 02:13:46:899,-,DE:75:B4:17:04:7E,-91,074c0012022401
13562,13563,27-11-2022 02:13:48:903,-,DE:75:B4:17:04:7E,-83,074c0012022401
13644,13645,27-11-2022 02:13:50:918,-,DE:75:B4:17:04:7E,-83,074c0012022401
13756,13757,27-11-2022 02:13:52:916,-,DE:75:B4:17:04:7E,-87,074c0012022401
13981,13982,27-11-2022 02:13:56:930,-,DE:75:B4:17:04:7E,-88,074c0012022401
14109,14110,27-11-2022 02:13:58:927,-,DE:75:B4:17:04:7E,-84,074c0012022401
14212,14213,27-11-2022 02:14:00:939,-,DE:75:B4:17:04:7E,-86,074c0012022401
14299,14300,27-11-2022 02:14:02:955,-,DE:75:B4:17:04:7E,-84,074c0012022401
14568,14569,27-11-2022 02:14:06:946,-,DE:75:B4:17:04:7E,-83,074c0012022401
15058,15059,27-11-2022 02:14:16:975,-,DE:75:B4:17:04:7E,-85,074c0012022401
15304,15305,27-11-2022 02:14:20:970,-,DE:75:B4:17:04:7E,-85,074c0012022401
15550,15551,27-11-2022 02:14:24:979,-,DE:75:B4:17:04:7E,-82,074c0012022401
15681,15682,27-11-2022 02:14:26:986,-,DE:75:B4:17:04:7E,-86,074c0012022401
16399,16400,27-11-2022 02:14:39:011,-,DE:75:B4:17:04:7E,-92,074c0012022401
16517,16518,27-11-2022 02:14:41:013,-,DE:75:B4:17:04:7E,-83,074c0012022401
16758,16759,27-11-2022 02:14:45:036,-,DE:75:B4:17:04:7E,-84,074c0012022401
17023,17024,27-11-2022 02:14:49:036,-,DE:75:B4:17:04:7E,-86,074c0012022401
17510,17511,27-11-2022 02:14:57:055,-,DE:75:B4:17:04:7E,-83,074c0012022401
17729,17730,27-11-2022 02:15:01:064,-,DE:75:B4:17:04:7E,-83,074c0012022401
