,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
39983,39984,27-11-2022 02:21:17:647,-,1F:31:3E:E3:17:2A,-79,200
40008,40009,27-11-2022 02:21:17:928,-,1F:31:3E:E3:17:2A,-83,200
40058,40059,27-11-2022 02:21:18:754,-,1F:31:3E:E3:17:2A,-83,200
40072,40073,27-11-2022 02:21:19:025,-,1F:31:3E:E3:17:2A,-83,200
40083,40084,27-11-2022 02:21:19:332,-,1F:31:3E:E3:17:2A,-83,200
40101,40102,27-11-2022 02:21:19:848,-,1F:31:3E:E3:17:2A,-87,200
40123,40124,27-11-2022 02:21:20:393,-,1F:31:3E:E3:17:2A,-84,200
40132,40133,27-11-2022 02:21:20:672,-,1F:31:3E:E3:17:2A,-85,200
40138,40139,27-11-2022 02:21:20:944,-,1F:31:3E:E3:17:2A,-82,200
40169,40170,27-11-2022 02:21:21:756,-,1F:31:3E:E3:17:2A,-82,200
40188,40189,27-11-2022 02:21:22:326,-,1F:31:3E:E3:17:2A,-82,200
40196,40197,27-11-2022 02:21:22:587,-,1F:31:3E:E3:17:2A,-84,200
40207,40208,27-11-2022 02:21:22:866,-,1F:31:3E:E3:17:2A,-85,200
40218,40219,27-11-2022 02:21:23:140,-,1F:31:3E:E3:17:2A,-83,200
40239,40240,27-11-2022 02:21:23:407,-,1F:31:3E:E3:17:2A,-82,200
40251,40252,27-11-2022 02:21:23:695,-,1F:31:3E:E3:17:2A,-80,200
40263,40264,27-11-2022 02:21:23:959,-,1F:31:3E:E3:17:2A,-81,200
40290,40291,27-11-2022 02:21:24:509,-,1F:31:3E:E3:17:2A,-82,200
40297,40298,27-11-2022 02:21:24:793,-,1F:31:3E:E3:17:2A,-80,200
40312,40313,27-11-2022 02:21:25:059,-,1F:31:3E:E3:17:2A,-85,200
40340,40341,27-11-2022 02:21:25:611,-,1F:31:3E:E3:17:2A,-83,200
40358,40359,27-11-2022 02:21:25:893,-,1F:31:3E:E3:17:2A,-82,200
40374,40375,27-11-2022 02:21:26:164,-,1F:31:3E:E3:17:2A,-81,200
40391,40392,27-11-2022 02:21:26:437,-,1F:31:3E:E3:17:2A,-81,200
40402,40403,27-11-2022 02:21:26:713,-,1F:31:3E:E3:17:2A,-82,200
40418,40419,27-11-2022 02:21:26:993,-,1F:31:3E:E3:17:2A,-79,200
40437,40438,27-11-2022 02:21:27:340,-,1F:31:3E:E3:17:2A,-82,200
40467,40468,27-11-2022 02:21:27:844,-,1F:31:3E:E3:17:2A,-82,200
40481,40482,27-11-2022 02:21:28:111,-,1F:31:3E:E3:17:2A,-80,200
40500,40501,27-11-2022 02:21:28:376,-,1F:31:3E:E3:17:2A,-86,200
40536,40537,27-11-2022 02:21:28:926,-,1F:31:3E:E3:17:2A,-80,200
40545,40546,27-11-2022 02:21:29:343,-,1F:31:3E:E3:17:2A,-82,200
40581,40582,27-11-2022 02:21:29:773,-,1F:31:3E:E3:17:2A,-82,200
40601,40602,27-11-2022 02:21:30:319,-,1F:31:3E:E3:17:2A,-82,200
40620,40621,27-11-2022 02:21:30:582,-,1F:31:3E:E3:17:2A,-85,200
40652,40653,27-11-2022 02:21:31:140,-,1F:31:3E:E3:17:2A,-80,200
40692,40693,27-11-2022 02:21:31:689,-,1F:31:3E:E3:17:2A,-81,200
40703,40704,27-11-2022 02:21:31:964,-,1F:31:3E:E3:17:2A,-79,200
40726,40727,27-11-2022 02:21:32:359,-,1F:31:3E:E3:17:2A,-82,200
40741,40742,27-11-2022 02:21:32:514,-,1F:31:3E:E3:17:2A,-82,200
40764,40765,27-11-2022 02:21:32:793,-,1F:31:3E:E3:17:2A,-87,200
40793,40794,27-11-2022 02:21:33:390,-,1F:31:3E:E3:17:2A,-80,200
40831,40832,27-11-2022 02:21:33:878,-,1F:31:3E:E3:17:2A,-83,200
40910,40911,27-11-2022 02:21:34:969,-,1F:31:3E:E3:17:2A,-86,200
40993,40994,27-11-2022 02:21:36:101,-,1F:31:3E:E3:17:2A,-83,200
41009,41010,27-11-2022 02:21:36:392,-,1F:31:3E:E3:17:2A,-80,200
41023,41024,27-11-2022 02:21:36:649,-,1F:31:3E:E3:17:2A,-82,200
41047,41048,27-11-2022 02:21:36:914,-,1F:31:3E:E3:17:2A,-82,200
41125,41126,27-11-2022 02:21:38:016,-,1F:31:3E:E3:17:2A,-86,200
41143,41144,27-11-2022 02:21:38:360,-,1F:31:3E:E3:17:2A,-80,200
41154,41155,27-11-2022 02:21:38:573,-,1F:31:3E:E3:17:2A,-82,200
41190,41191,27-11-2022 02:21:39:122,-,1F:31:3E:E3:17:2A,-82,200
41213,41214,27-11-2022 02:21:39:398,-,1F:31:3E:E3:17:2A,-80,200
41230,41231,27-11-2022 02:21:39:675,-,1F:31:3E:E3:17:2A,-86,200
41252,41253,27-11-2022 02:21:39:947,-,1F:31:3E:E3:17:2A,-82,200
41281,41282,27-11-2022 02:21:40:513,-,1F:31:3E:E3:17:2A,-79,200
41293,41294,27-11-2022 02:21:40:774,-,1F:31:3E:E3:17:2A,-81,200
41346,41347,27-11-2022 02:21:41:593,-,1F:31:3E:E3:17:2A,-80,200
41380,41381,27-11-2022 02:21:42:137,-,1F:31:3E:E3:17:2A,-81,200
41393,41394,27-11-2022 02:21:42:418,-,1F:31:3E:E3:17:2A,-82,200
41408,41409,27-11-2022 02:21:42:691,-,1F:31:3E:E3:17:2A,-79,200
41447,41448,27-11-2022 02:21:43:327,-,1F:31:3E:E3:17:2A,-85,200
41466,41467,27-11-2022 02:21:43:517,-,1F:31:3E:E3:17:2A,-81,200
41502,41503,27-11-2022 02:21:44:079,-,1F:31:3E:E3:17:2A,-84,200
41538,41539,27-11-2022 02:21:44:630,-,1F:31:3E:E3:17:2A,-81,200
41548,41549,27-11-2022 02:21:44:896,-,1F:31:3E:E3:17:2A,-80,200
41587,41588,27-11-2022 02:21:45:447,-,1F:31:3E:E3:17:2A,-86,200
41619,41620,27-11-2022 02:21:46:008,-,1F:31:3E:E3:17:2A,-79,200
41644,41645,27-11-2022 02:21:46:336,-,1F:31:3E:E3:17:2A,-80,200
41659,41660,27-11-2022 02:21:46:543,-,1F:31:3E:E3:17:2A,-82,200
41677,41678,27-11-2022 02:21:46:825,-,1F:31:3E:E3:17:2A,-83,200
41699,41700,27-11-2022 02:21:47:396,-,1F:31:3E:E3:17:2A,-79,200
41725,41726,27-11-2022 02:21:47:941,-,1F:31:3E:E3:17:2A,-83,200
41776,41777,27-11-2022 02:21:48:749,-,1F:31:3E:E3:17:2A,-81,200
41792,41793,27-11-2022 02:21:49:032,-,1F:31:3E:E3:17:2A,-82,200
41810,41811,27-11-2022 02:21:49:325,-,1F:31:3E:E3:17:2A,-82,200
41825,41826,27-11-2022 02:21:49:589,-,1F:31:3E:E3:17:2A,-79,200
41840,41841,27-11-2022 02:21:49:856,-,1F:31:3E:E3:17:2A,-81,200
41898,41899,27-11-2022 02:21:50:681,-,1F:31:3E:E3:17:2A,-79,200
41915,41916,27-11-2022 02:21:50:953,-,1F:31:3E:E3:17:2A,-82,200
41974,41975,27-11-2022 02:21:51:780,-,1F:31:3E:E3:17:2A,-79,200
41993,41994,27-11-2022 02:21:52:062,-,1F:31:3E:E3:17:2A,-81,200
42037,42038,27-11-2022 02:21:52:901,-,1F:31:3E:E3:17:2A,-80,200
42057,42058,27-11-2022 02:21:53:177,-,1F:31:3E:E3:17:2A,-82,200
42077,42078,27-11-2022 02:21:53:446,-,1F:31:3E:E3:17:2A,-82,200
42096,42097,27-11-2022 02:21:53:719,-,1F:31:3E:E3:17:2A,-86,200
42105,42106,27-11-2022 02:21:53:996,-,1F:31:3E:E3:17:2A,-80,200
42117,42118,27-11-2022 02:21:54:333,-,1F:31:3E:E3:17:2A,-82,200
42130,42131,27-11-2022 02:21:54:544,-,1F:31:3E:E3:17:2A,-83,200
42154,42155,27-11-2022 02:21:55:095,-,1F:31:3E:E3:17:2A,-83,200
42175,42176,27-11-2022 02:21:55:646,-,1F:31:3E:E3:17:2A,-82,200
42188,42189,27-11-2022 02:21:55:926,-,1F:31:3E:E3:17:2A,-87,200
42199,42200,27-11-2022 02:21:56:313,-,1F:31:3E:E3:17:2A,-79,200
42227,42228,27-11-2022 02:21:56:757,-,1F:31:3E:E3:17:2A,-82,200
42262,42263,27-11-2022 02:21:57:334,-,1F:31:3E:E3:17:2A,-83,200
42295,42296,27-11-2022 02:21:57:869,-,1F:31:3E:E3:17:2A,-85,200
42313,42314,27-11-2022 02:21:58:124,-,1F:31:3E:E3:17:2A,-83,200
42332,42333,27-11-2022 02:21:58:410,-,1F:31:3E:E3:17:2A,-79,200
42351,42352,27-11-2022 02:21:58:676,-,1F:31:3E:E3:17:2A,-79,200
42374,42375,27-11-2022 02:21:58:960,-,1F:31:3E:E3:17:2A,-82,200
42389,42390,27-11-2022 02:21:59:357,-,1F:31:3E:E3:17:2A,-82,200
42428,42429,27-11-2022 02:21:59:781,-,1F:31:3E:E3:17:2A,-80,200
42440,42441,27-11-2022 02:22:00:065,-,1F:31:3E:E3:17:2A,-84,200
42455,42456,27-11-2022 02:22:00:334,-,1F:31:3E:E3:17:2A,-83,200
42506,42507,27-11-2022 02:22:01:161,-,1F:31:3E:E3:17:2A,-82,200
42524,42525,27-11-2022 02:22:01:432,-,1F:31:3E:E3:17:2A,-81,200
42599,42600,27-11-2022 02:22:02:539,-,1F:31:3E:E3:17:2A,-82,200
42653,42654,27-11-2022 02:22:03:357,-,1F:31:3E:E3:17:2A,-82,200
42673,42674,27-11-2022 02:22:03:651,-,1F:31:3E:E3:17:2A,-82,200
42698,42699,27-11-2022 02:22:03:910,-,1F:31:3E:E3:17:2A,-82,200
42711,42712,27-11-2022 02:22:04:389,-,1F:31:3E:E3:17:2A,-80,200
42729,42730,27-11-2022 02:22:04:464,-,1F:31:3E:E3:17:2A,-82,200
42759,42760,27-11-2022 02:22:05:020,-,1F:31:3E:E3:17:2A,-85,200
42822,42823,27-11-2022 02:22:06:123,-,1F:31:3E:E3:17:2A,-86,200
42841,42842,27-11-2022 02:22:06:403,-,1F:31:3E:E3:17:2A,-79,200
42859,42860,27-11-2022 02:22:06:676,-,1F:31:3E:E3:17:2A,-81,200
42874,42875,27-11-2022 02:22:06:956,-,1F:31:3E:E3:17:2A,-81,200
42895,42896,27-11-2022 02:22:07:365,-,1F:31:3E:E3:17:2A,-83,200
42913,42914,27-11-2022 02:22:07:537,-,1F:31:3E:E3:17:2A,-80,200
42960,42961,27-11-2022 02:22:08:060,-,1F:31:3E:E3:17:2A,-82,200
42977,42978,27-11-2022 02:22:08:399,-,1F:31:3E:E3:17:2A,-82,200
42999,43000,27-11-2022 02:22:08:602,-,1F:31:3E:E3:17:2A,-80,200
43035,43036,27-11-2022 02:22:09:154,-,1F:31:3E:E3:17:2A,-82,200
43054,43055,27-11-2022 02:22:09:420,-,1F:31:3E:E3:17:2A,-82,200
43100,43101,27-11-2022 02:22:10:345,-,1F:31:3E:E3:17:2A,-82,200
43116,43117,27-11-2022 02:22:10:527,-,1F:31:3E:E3:17:2A,-85,200
43130,43131,27-11-2022 02:22:10:802,-,1F:31:3E:E3:17:2A,-79,200
