,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
40845,40846,27-11-2022 02:21:34:093,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
40986,40987,27-11-2022 02:21:36:050,-,4F:00:88:4C:06:16,-91,0a4c001005761c727885
41135,41136,27-11-2022 02:21:38:358,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
41772,41773,27-11-2022 02:21:48:707,-,4F:00:88:4C:06:16,-92,0a4c001005761c727885
42071,42072,27-11-2022 02:21:53:361,-,4F:00:88:4C:06:16,-92,0a4c001005761c727885
42871,42872,27-11-2022 02:22:06:873,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
43031,43032,27-11-2022 02:22:09:081,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
43298,43299,27-11-2022 02:22:13:498,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
43362,43363,27-11-2022 02:22:14:583,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
43419,43420,27-11-2022 02:22:15:402,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
43435,43436,27-11-2022 02:22:15:673,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
43456,43457,27-11-2022 02:22:15:958,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
43574,43575,27-11-2022 02:22:17:877,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
43598,43599,27-11-2022 02:22:18:150,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
44078,44079,27-11-2022 02:22:28:046,-,4F:00:88:4C:06:16,-90,0a4c001005761c727885
44265,44266,27-11-2022 02:22:31:070,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
44285,44286,27-11-2022 02:22:31:369,-,4F:00:88:4C:06:16,-86,0a4c001005761c727885
44318,44319,27-11-2022 02:22:31:883,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
44336,44337,27-11-2022 02:22:32:161,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
44506,44507,27-11-2022 02:22:34:901,-,4F:00:88:4C:06:16,-86,0a4c001005761c727885
44665,44666,27-11-2022 02:22:37:658,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
44967,44968,27-11-2022 02:22:42:892,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
45001,45002,27-11-2022 02:22:43:454,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
45123,45124,27-11-2022 02:22:45:386,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
45202,45203,27-11-2022 02:22:46:519,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
45252,45253,27-11-2022 02:22:47:396,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
45315,45316,27-11-2022 02:22:48:162,-,4F:00:88:4C:06:16,-86,0a4c001005761c727885
45391,45392,27-11-2022 02:22:49:810,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
45543,45544,27-11-2022 02:22:51:997,-,4F:00:88:4C:06:16,-93,0a4c001005761c727885
45711,45712,27-11-2022 02:22:54:747,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
45752,45753,27-11-2022 02:22:55:416,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
45931,45932,27-11-2022 02:22:58:614,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
46308,46309,27-11-2022 02:23:04:678,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
46637,46638,27-11-2022 02:23:09:899,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
46702,46703,27-11-2022 02:23:10:995,-,4F:00:88:4C:06:16,-89,0a4c001005761c727885
47045,47046,27-11-2022 02:23:16:366,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
47107,47108,27-11-2022 02:23:17:605,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
47169,47170,27-11-2022 02:23:18:418,-,4F:00:88:4C:06:16,-92,0a4c001005761c727885
47287,47288,27-11-2022 02:23:20:090,-,4F:00:88:4C:06:16,-87,0a4c001005761c727885
47576,47577,27-11-2022 02:23:26:143,-,4F:00:88:4C:06:16,-90,0a4c001005761c727885
47597,47598,27-11-2022 02:23:26:414,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
47793,47794,27-11-2022 02:23:29:176,-,4F:00:88:4C:06:16,-88,0a4c001005761c727885
47899,47900,27-11-2022 02:23:30:533,-,4F:00:88:4C:06:16,-90,0a4c001005761c727885
