,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
27106,27107,27-11-2022 02:17:39:891,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
27731,27732,27-11-2022 02:17:51:924,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
29205,29206,27-11-2022 02:18:16:576,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
30001,30002,27-11-2022 02:18:31:066,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
32153,32154,27-11-2022 02:19:07:155,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
33426,33427,27-11-2022 02:19:29:371,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
33760,33761,27-11-2022 02:19:35:325,-,C2:A4:29:EE:8C:F4,-94,074c0012020003
34236,34237,27-11-2022 02:19:43:332,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
34359,34360,27-11-2022 02:19:45:357,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
35598,35599,27-11-2022 02:20:05:377,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
38747,38748,27-11-2022 02:20:57:421,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
39492,39493,27-11-2022 02:21:09:461,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
40245,40246,27-11-2022 02:21:23:502,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
41824,41825,27-11-2022 02:21:49:583,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
42921,42922,27-11-2022 02:22:07:617,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
43065,43066,27-11-2022 02:22:09:623,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
43563,43564,27-11-2022 02:22:17:657,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
45508,45509,27-11-2022 02:22:51:514,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
46125,46126,27-11-2022 02:23:01:552,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
47734,47735,27-11-2022 02:23:28:361,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
47879,47880,27-11-2022 02:23:30:382,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
48469,48470,27-11-2022 02:23:40:380,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
48603,48604,27-11-2022 02:23:42:370,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
50643,50644,27-11-2022 02:24:14:407,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
51216,51217,27-11-2022 02:24:24:380,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
53937,53938,27-11-2022 02:25:10:475,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
54457,54458,27-11-2022 02:25:20:517,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
54967,54968,27-11-2022 02:25:30:521,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
55678,55679,27-11-2022 02:25:42:567,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
55785,55786,27-11-2022 02:25:44:571,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
57005,57006,27-11-2022 02:26:04:617,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
57122,57123,27-11-2022 02:26:06:626,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
60636,60637,27-11-2022 02:27:06:810,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
61137,61138,27-11-2022 02:27:14:813,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
63071,63072,27-11-2022 02:27:48:909,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
63663,63664,27-11-2022 02:27:58:924,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
63920,63921,27-11-2022 02:28:02:937,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
64801,64802,27-11-2022 02:28:16:947,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
66047,66048,27-11-2022 02:28:39:023,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
66516,66517,27-11-2022 02:28:47:034,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
68995,68996,27-11-2022 02:29:29:176,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
69417,69418,27-11-2022 02:29:37:434,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
71542,71543,27-11-2022 02:30:13:427,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
72203,72204,27-11-2022 02:30:25:374,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
74382,74383,27-11-2022 02:31:05:475,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
75481,75482,27-11-2022 02:31:23:475,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
75592,75593,27-11-2022 02:31:25:468,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
76369,76370,27-11-2022 02:31:39:488,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
77600,77601,27-11-2022 02:32:01:544,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
79615,79616,27-11-2022 02:32:37:640,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
80946,80947,27-11-2022 02:32:59:686,-,C2:A4:29:EE:8C:F4,-86,074c0012020003
81413,81414,27-11-2022 02:33:07:698,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
81537,81538,27-11-2022 02:33:09:723,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
82021,82022,27-11-2022 02:33:17:709,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
82612,82613,27-11-2022 02:33:27:735,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
82737,82738,27-11-2022 02:33:29:731,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
83267,83268,27-11-2022 02:33:39:774,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
84373,84374,27-11-2022 02:33:57:822,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
84985,84986,27-11-2022 02:34:07:870,-,C2:A4:29:EE:8C:F4,-91,074c0012020003
86182,86183,27-11-2022 02:34:27:910,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
87015,87016,27-11-2022 02:34:43:938,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
88362,88363,27-11-2022 02:35:08:003,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
89026,89027,27-11-2022 02:35:20:037,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
89265,89266,27-11-2022 02:35:24:057,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
89487,89488,27-11-2022 02:35:28:064,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
89969,89970,27-11-2022 02:35:38:091,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
90093,90094,27-11-2022 02:35:40:107,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
90590,90591,27-11-2022 02:35:48:107,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
91495,91496,27-11-2022 02:36:04:168,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
91734,91735,27-11-2022 02:36:08:186,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
92225,92226,27-11-2022 02:36:16:507,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
92840,92841,27-11-2022 02:36:26:505,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
93946,93947,27-11-2022 02:36:46:449,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
94158,94159,27-11-2022 02:36:50:490,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
95267,95268,27-11-2022 02:37:10:416,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
96230,96231,27-11-2022 02:37:28:443,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
96951,96952,27-11-2022 02:37:42:540,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
97623,97624,27-11-2022 02:37:54:545,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
98167,98168,27-11-2022 02:38:04:531,-,C2:A4:29:EE:8C:F4,-88,074c0012020003
98628,98629,27-11-2022 02:38:12:568,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
98853,98854,27-11-2022 02:38:16:550,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
99870,99871,27-11-2022 02:38:34:597,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
100478,100479,27-11-2022 02:38:46:629,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
101240,101241,27-11-2022 02:39:00:665,-,C2:A4:29:EE:8C:F4,-89,074c0012020003
102692,102693,27-11-2022 02:39:26:737,-,C2:A4:29:EE:8C:F4,-90,074c0012020003
103601,103602,27-11-2022 02:39:44:787,-,C2:A4:29:EE:8C:F4,-92,074c0012020003
