,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
39951,39952,27-11-2022 02:21:17:103,-,62:6A:97:1B:19:36,-84,0c4c001007301f685310ed78
39969,39970,27-11-2022 02:21:17:367,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
39982,39983,27-11-2022 02:21:17:636,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
40006,40007,27-11-2022 02:21:17:915,-,62:6A:97:1B:19:36,-84,0c4c001007301f685310ed78
40085,40086,27-11-2022 02:21:19:332,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40140,40141,27-11-2022 02:21:20:962,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40197,40198,27-11-2022 02:21:22:602,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
40292,40293,27-11-2022 02:21:24:536,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40342,40343,27-11-2022 02:21:25:647,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40378,40379,27-11-2022 02:21:26:350,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40405,40406,27-11-2022 02:21:26:756,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40420,40421,27-11-2022 02:21:27:039,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
40484,40485,27-11-2022 02:21:28:140,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
40502,40503,27-11-2022 02:21:28:409,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40521,40522,27-11-2022 02:21:28:684,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40550,40551,27-11-2022 02:21:29:344,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
40584,40585,27-11-2022 02:21:29:807,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40640,40641,27-11-2022 02:21:30:888,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40672,40673,27-11-2022 02:21:31:451,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40706,40707,27-11-2022 02:21:31:987,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
40728,40729,27-11-2022 02:21:32:360,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40742,40743,27-11-2022 02:21:32:524,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
40811,40812,27-11-2022 02:21:33:650,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40833,40834,27-11-2022 02:21:33:903,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40870,40871,27-11-2022 02:21:34:463,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
40934,40935,27-11-2022 02:21:35:365,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
40998,40999,27-11-2022 02:21:36:136,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41106,41107,27-11-2022 02:21:37:795,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
41128,41129,27-11-2022 02:21:38:069,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41175,41176,27-11-2022 02:21:38:888,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
41218,41219,27-11-2022 02:21:39:449,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
41296,41297,27-11-2022 02:21:40:824,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41351,41352,27-11-2022 02:21:41:662,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
41368,41369,27-11-2022 02:21:41:938,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41399,41400,27-11-2022 02:21:42:475,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41453,41454,27-11-2022 02:21:43:328,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41470,41471,27-11-2022 02:21:43:587,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41506,41507,27-11-2022 02:21:44:140,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
41525,41526,27-11-2022 02:21:44:419,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
41624,41625,27-11-2022 02:21:46:073,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
41664,41665,27-11-2022 02:21:46:615,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
41689,41690,27-11-2022 02:21:47:163,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
41727,41728,27-11-2022 02:21:47:991,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41747,41748,27-11-2022 02:21:48:325,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
41829,41830,27-11-2022 02:21:49:630,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
41863,41864,27-11-2022 02:21:50:181,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41900,41901,27-11-2022 02:21:50:722,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
41924,41925,27-11-2022 02:21:51:014,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41942,41943,27-11-2022 02:21:51:352,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
41962,41963,27-11-2022 02:21:51:547,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
41995,41996,27-11-2022 02:21:52:097,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42011,42012,27-11-2022 02:21:52:373,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42029,42030,27-11-2022 02:21:52:656,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42043,42044,27-11-2022 02:21:52:951,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42142,42143,27-11-2022 02:21:54:877,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42156,42157,27-11-2022 02:21:55:152,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42190,42191,27-11-2022 02:21:55:970,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42279,42280,27-11-2022 02:21:57:648,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42318,42319,27-11-2022 02:21:58:177,-,62:6A:97:1B:19:36,-84,0c4c001007301f685310ed78
42338,42339,27-11-2022 02:21:58:463,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42380,42381,27-11-2022 02:21:58:997,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42394,42395,27-11-2022 02:21:59:359,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42415,42416,27-11-2022 02:21:59:564,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
42468,42469,27-11-2022 02:22:00:665,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42494,42495,27-11-2022 02:22:00:939,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
42530,42531,27-11-2022 02:22:01:496,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42554,42555,27-11-2022 02:22:01:800,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
42588,42589,27-11-2022 02:22:02:349,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42619,42620,27-11-2022 02:22:02:901,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42640,42641,27-11-2022 02:22:03:162,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42731,42732,27-11-2022 02:22:04:545,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
42847,42848,27-11-2022 02:22:06:460,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
42862,42863,27-11-2022 02:22:06:741,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
42898,42899,27-11-2022 02:22:07:366,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
42936,42937,27-11-2022 02:22:07:848,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
42981,42982,27-11-2022 02:22:08:400,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43006,43007,27-11-2022 02:22:08:674,-,62:6A:97:1B:19:36,-80,0c4c001007301f685310ed78
43090,43091,27-11-2022 02:22:10:050,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43154,43155,27-11-2022 02:22:11:161,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43193,43194,27-11-2022 02:22:11:701,-,62:6A:97:1B:19:36,-83,0c4c001007301f685310ed78
43237,43238,27-11-2022 02:22:12:525,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43255,43256,27-11-2022 02:22:12:789,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43271,43272,27-11-2022 02:22:13:071,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
43290,43291,27-11-2022 02:22:13:334,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
43329,43330,27-11-2022 02:22:13:882,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43407,43408,27-11-2022 02:22:15:344,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
43446,43447,27-11-2022 02:22:15:818,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43498,43499,27-11-2022 02:22:16:641,-,62:6A:97:1B:19:36,-79,0c4c001007301f685310ed78
43512,43513,27-11-2022 02:22:16:908,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43588,43589,27-11-2022 02:22:18:016,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
43607,43608,27-11-2022 02:22:18:353,-,62:6A:97:1B:19:36,-81,0c4c001007301f685310ed78
43629,43630,27-11-2022 02:22:18:575,-,62:6A:97:1B:19:36,-82,0c4c001007301f685310ed78
