,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
70854,70855,27-11-2022 02:30:01:489,-,F3:57:07:2F:64:BC,-92,074c0012020002
71100,71101,27-11-2022 02:30:05:473,-,F3:57:07:2F:64:BC,-89,074c0012020002
71210,71211,27-11-2022 02:30:07:479,-,F3:57:07:2F:64:BC,-84,074c0012020002
71669,71670,27-11-2022 02:30:15:501,-,F3:57:07:2F:64:BC,-85,074c0012020002
71869,71870,27-11-2022 02:30:19:516,-,F3:57:07:2F:64:BC,-92,074c0012020002
72650,72651,27-11-2022 02:30:33:538,-,F3:57:07:2F:64:BC,-92,074c0012020002
72757,72758,27-11-2022 02:30:35:560,-,F3:57:07:2F:64:BC,-87,074c0012020002
73051,73052,27-11-2022 02:30:41:588,-,F3:57:07:2F:64:BC,-90,074c0012020002
73275,73276,27-11-2022 02:30:45:603,-,F3:57:07:2F:64:BC,-84,074c0012020002
73387,73388,27-11-2022 02:30:47:594,-,F3:57:07:2F:64:BC,-89,074c0012020002
73945,73946,27-11-2022 02:30:57:620,-,F3:57:07:2F:64:BC,-90,074c0012020002
74025,74026,27-11-2022 02:30:59:621,-,F3:57:07:2F:64:BC,-91,074c0012020002
75241,75242,27-11-2022 02:31:19:649,-,F3:57:07:2F:64:BC,-87,074c0012020002
75363,75364,27-11-2022 02:31:21:676,-,F3:57:07:2F:64:BC,-89,074c0012020002
75612,75613,27-11-2022 02:31:25:673,-,F3:57:07:2F:64:BC,-84,074c0012020002
75938,75939,27-11-2022 02:31:31:688,-,F3:57:07:2F:64:BC,-84,074c0012020002
76153,76154,27-11-2022 02:31:35:708,-,F3:57:07:2F:64:BC,-94,074c0012020002
76744,76745,27-11-2022 02:31:45:743,-,F3:57:07:2F:64:BC,-84,074c0012020002
77775,77776,27-11-2022 02:32:04:608,-,F3:57:07:2F:64:BC,-85,074c0012020002
77783,77784,27-11-2022 02:32:04:722,-,F3:57:07:2F:64:BC,-84,074c0012020002
77883,77884,27-11-2022 02:32:06:698,-,F3:57:07:2F:64:BC,-89,074c0012020002
78356,78357,27-11-2022 02:32:14:721,-,F3:57:07:2F:64:BC,-87,074c0012020002
78596,78597,27-11-2022 02:32:18:720,-,F3:57:07:2F:64:BC,-92,074c0012020002
79056,79057,27-11-2022 02:32:26:757,-,F3:57:07:2F:64:BC,-88,074c0012020002
79687,79688,27-11-2022 02:32:38:787,-,F3:57:07:2F:64:BC,-85,074c0012020002
79812,79813,27-11-2022 02:32:40:803,-,F3:57:07:2F:64:BC,-84,074c0012020002
80529,80530,27-11-2022 02:32:52:823,-,F3:57:07:2F:64:BC,-89,074c0012020002
80655,80656,27-11-2022 02:32:54:822,-,F3:57:07:2F:64:BC,-92,074c0012020002
81135,81136,27-11-2022 02:33:02:849,-,F3:57:07:2F:64:BC,-93,074c0012020002
81483,81484,27-11-2022 02:33:08:876,-,F3:57:07:2F:64:BC,-85,074c0012020002
81612,81613,27-11-2022 02:33:10:884,-,F3:57:07:2F:64:BC,-84,074c0012020002
82102,82103,27-11-2022 02:33:18:888,-,F3:57:07:2F:64:BC,-85,074c0012020002
82325,82326,27-11-2022 02:33:22:899,-,F3:57:07:2F:64:BC,-92,074c0012020002
82805,82806,27-11-2022 02:33:30:900,-,F3:57:07:2F:64:BC,-85,074c0012020002
83330,83331,27-11-2022 02:33:40:918,-,F3:57:07:2F:64:BC,-85,074c0012020002
83581,83582,27-11-2022 02:33:44:953,-,F3:57:07:2F:64:BC,-90,074c0012020002
84062,84063,27-11-2022 02:33:52:952,-,F3:57:07:2F:64:BC,-91,074c0012020002
84442,84443,27-11-2022 02:33:58:963,-,F3:57:07:2F:64:BC,-85,074c0012020002
84687,84688,27-11-2022 02:34:02:973,-,F3:57:07:2F:64:BC,-92,074c0012020002
84939,84940,27-11-2022 02:34:06:977,-,F3:57:07:2F:64:BC,-84,074c0012020002
85524,85525,27-11-2022 02:34:17:006,-,F3:57:07:2F:64:BC,-85,074c0012020002
85761,85762,27-11-2022 02:34:21:016,-,F3:57:07:2F:64:BC,-92,074c0012020002
86250,86251,27-11-2022 02:34:29:052,-,F3:57:07:2F:64:BC,-85,074c0012020002
86489,86490,27-11-2022 02:34:33:053,-,F3:57:07:2F:64:BC,-85,074c0012020002
86633,86634,27-11-2022 02:34:37:067,-,F3:57:07:2F:64:BC,-90,074c0012020002
86855,86856,27-11-2022 02:34:41:079,-,F3:57:07:2F:64:BC,-84,074c0012020002
87191,87192,27-11-2022 02:34:47:085,-,F3:57:07:2F:64:BC,-91,074c0012020002
87303,87304,27-11-2022 02:34:49:090,-,F3:57:07:2F:64:BC,-92,074c0012020002
88655,88656,27-11-2022 02:35:13:172,-,F3:57:07:2F:64:BC,-84,074c0012020002
88906,88907,27-11-2022 02:35:17:435,-,F3:57:07:2F:64:BC,-94,074c0012020002
89088,89089,27-11-2022 02:35:21:169,-,F3:57:07:2F:64:BC,-84,074c0012020002
89326,89327,27-11-2022 02:35:25:190,-,F3:57:07:2F:64:BC,-90,074c0012020002
89444,89445,27-11-2022 02:35:27:466,-,F3:57:07:2F:64:BC,-86,074c0012020002
89544,89545,27-11-2022 02:35:29:455,-,F3:57:07:2F:64:BC,-85,074c0012020002
89836,89837,27-11-2022 02:35:35:353,-,F3:57:07:2F:64:BC,-89,074c0012020002
90036,90037,27-11-2022 02:35:39:487,-,F3:57:07:2F:64:BC,-85,074c0012020002
