,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
26,27,27-11-2022 02:10:04:701,-,60:CA:73:70:8F:50,-82,0c4c001007381f74b69d3e18
38,39,27-11-2022 02:10:04:981,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
97,98,27-11-2022 02:10:05:820,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
154,155,27-11-2022 02:10:06:637,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
184,185,27-11-2022 02:10:07:192,-,60:CA:73:70:8F:50,-82,0c4c001007381f74b69d3e18
252,253,27-11-2022 02:10:08:836,-,60:CA:73:70:8F:50,-83,0c4c001007381f74b69d3e18
414,415,27-11-2022 02:10:11:867,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
426,427,27-11-2022 02:10:12:154,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
569,570,27-11-2022 02:10:14:350,-,60:CA:73:70:8F:50,-82,0c4c001007381f74b69d3e18
645,646,27-11-2022 02:10:15:439,-,60:CA:73:70:8F:50,-78,0c4c001007381f74b69d3e18
683,684,27-11-2022 02:10:15:984,-,60:CA:73:70:8F:50,-86,0c4c001007381f74b69d3e18
761,762,27-11-2022 02:10:17:370,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
782,783,27-11-2022 02:10:17:651,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
801,802,27-11-2022 02:10:17:917,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
834,835,27-11-2022 02:10:18:468,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
875,876,27-11-2022 02:10:19:026,-,60:CA:73:70:8F:50,-78,0c4c001007381f74b69d3e18
893,894,27-11-2022 02:10:19:297,-,60:CA:73:70:8F:50,-89,0c4c001007381f74b69d3e18
914,915,27-11-2022 02:10:19:567,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
946,947,27-11-2022 02:10:20:123,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1022,1023,27-11-2022 02:10:21:226,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1097,1098,27-11-2022 02:10:22:325,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1129,1130,27-11-2022 02:10:22:891,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1154,1155,27-11-2022 02:10:23:150,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1172,1173,27-11-2022 02:10:23:425,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1231,1232,27-11-2022 02:10:24:524,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1286,1287,27-11-2022 02:10:25:341,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1318,1319,27-11-2022 02:10:25:897,-,60:CA:73:70:8F:50,-86,0c4c001007381f74b69d3e18
1342,1343,27-11-2022 02:10:26:171,-,60:CA:73:70:8F:50,-88,0c4c001007381f74b69d3e18
1362,1363,27-11-2022 02:10:26:446,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1438,1439,27-11-2022 02:10:27:543,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
1459,1460,27-11-2022 02:10:27:811,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1513,1514,27-11-2022 02:10:28:646,-,60:CA:73:70:8F:50,-82,0c4c001007381f74b69d3e18
1532,1533,27-11-2022 02:10:28:912,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1575,1576,27-11-2022 02:10:29:470,-,60:CA:73:70:8F:50,-88,0c4c001007381f74b69d3e18
1615,1616,27-11-2022 02:10:30:036,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1637,1638,27-11-2022 02:10:30:298,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1654,1655,27-11-2022 02:10:30:588,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
1675,1676,27-11-2022 02:10:30:837,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1690,1691,27-11-2022 02:10:31:130,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1769,1770,27-11-2022 02:10:32:508,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
1787,1788,27-11-2022 02:10:32:776,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1807,1808,27-11-2022 02:10:33:045,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
1822,1823,27-11-2022 02:10:33:320,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1851,1852,27-11-2022 02:10:33:883,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1868,1869,27-11-2022 02:10:34:162,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
1942,1943,27-11-2022 02:10:35:273,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1960,1961,27-11-2022 02:10:35:524,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
1977,1978,27-11-2022 02:10:35:816,-,60:CA:73:70:8F:50,-86,0c4c001007381f74b69d3e18
2057,2058,27-11-2022 02:10:36:893,-,60:CA:73:70:8F:50,-88,0c4c001007381f74b69d3e18
2068,2069,27-11-2022 02:10:37:174,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2153,2154,27-11-2022 02:10:39:378,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
2198,2199,27-11-2022 02:10:40:205,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2236,2237,27-11-2022 02:10:40:772,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
2257,2258,27-11-2022 02:10:41:048,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2275,2276,27-11-2022 02:10:41:286,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2316,2317,27-11-2022 02:10:41:850,-,60:CA:73:70:8F:50,-88,0c4c001007381f74b69d3e18
2351,2352,27-11-2022 02:10:42:398,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
2367,2368,27-11-2022 02:10:42:692,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2414,2415,27-11-2022 02:10:43:496,-,60:CA:73:70:8F:50,-86,0c4c001007381f74b69d3e18
2552,2553,27-11-2022 02:10:46:795,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
2597,2598,27-11-2022 02:10:47:637,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2681,2682,27-11-2022 02:10:49:017,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2718,2719,27-11-2022 02:10:49:559,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
2874,2875,27-11-2022 02:10:52:603,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
2905,2906,27-11-2022 02:10:53:151,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
2925,2926,27-11-2022 02:10:53:437,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
2976,2977,27-11-2022 02:10:54:235,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
2994,2995,27-11-2022 02:10:54:518,-,60:CA:73:70:8F:50,-86,0c4c001007381f74b69d3e18
3016,3017,27-11-2022 02:10:54:813,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
3058,3059,27-11-2022 02:10:55:330,-,60:CA:73:70:8F:50,-79,0c4c001007381f74b69d3e18
3074,3075,27-11-2022 02:10:55:612,-,60:CA:73:70:8F:50,-87,0c4c001007381f74b69d3e18
3119,3120,27-11-2022 02:10:56:164,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
3129,3130,27-11-2022 02:10:56:431,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
3182,3183,27-11-2022 02:10:57:269,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
3196,3197,27-11-2022 02:10:57:539,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
3280,3281,27-11-2022 02:10:58:919,-,60:CA:73:70:8F:50,-88,0c4c001007381f74b69d3e18
3368,3369,27-11-2022 02:11:00:580,-,60:CA:73:70:8F:50,-81,0c4c001007381f74b69d3e18
3381,3382,27-11-2022 02:11:00:842,-,60:CA:73:70:8F:50,-80,0c4c001007381f74b69d3e18
