,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
103994,103995,27-11-2022 02:39:51:604,-,10:D6:27:66:B7:43,-72,194c000906032dc0a8010b130c0a5238cfd085a8010401030c
104006,104007,27-11-2022 02:39:51:715,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104026,104027,27-11-2022 02:39:52:085,-,10:D6:27:66:B7:43,-68,194c000906032ec0a8010b130c0ab76feef27817010401030c
104037,104038,27-11-2022 02:39:52:449,-,10:D6:27:66:B7:43,-68,194c000906032ec0a8010b130c0ab76feef27817010401030c
104047,104048,27-11-2022 02:39:52:464,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104064,104065,27-11-2022 02:39:52:653,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104077,104078,27-11-2022 02:39:52:837,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104102,104103,27-11-2022 02:39:53:552,-,10:D6:27:66:B7:43,-68,194c000906032ec0a8010b130c0ab76feef27817010401030c
104116,104117,27-11-2022 02:39:53:584,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104129,104130,27-11-2022 02:39:53:782,-,10:D6:27:66:B7:43,-76,194c000906032ec0a8010b130c0ab76feef27817010401030c
104143,104144,27-11-2022 02:39:53:967,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104157,104158,27-11-2022 02:39:54:153,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104169,104170,27-11-2022 02:39:54:546,-,10:D6:27:66:B7:43,-68,194c000906032ec0a8010b130c0ab76feef27817010401030c
104191,104192,27-11-2022 02:39:54:704,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104215,104216,27-11-2022 02:39:55:084,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
104233,104234,27-11-2022 02:39:55:482,-,10:D6:27:66:B7:43,-72,194c000906032ec0a8010b130c0ab76feef27817010401030c
