,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
43,44,27-11-2022 02:10:05:017,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
56,57,27-11-2022 02:10:05:204,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
91,92,27-11-2022 02:10:05:766,-,22:D6:D2:80:2D:9F,-74,0b4c0009060326c0a80113
133,134,27-11-2022 02:10:06:299,-,22:D6:D2:80:2D:9F,-70,0b4c0009060326c0a80113
144,145,27-11-2022 02:10:06:479,-,22:D6:D2:80:2D:9F,-75,0b4c0009060326c0a80113
155,156,27-11-2022 02:10:06:655,-,22:D6:D2:80:2D:9F,-78,0b4c0009060326c0a80113
176,177,27-11-2022 02:10:07:023,-,22:D6:D2:80:2D:9F,-67,0b4c0009060326c0a80113
185,186,27-11-2022 02:10:07:204,-,22:D6:D2:80:2D:9F,-74,0b4c0009060326c0a80113
194,195,27-11-2022 02:10:07:389,-,22:D6:D2:80:2D:9F,-79,0b4c0009060326c0a80113
201,202,27-11-2022 02:10:07:574,-,22:D6:D2:80:2D:9F,-65,0b4c0009060326c0a80113
208,209,27-11-2022 02:10:07:759,-,22:D6:D2:80:2D:9F,-70,0b4c0009060326c0a80113
217,218,27-11-2022 02:10:07:941,-,22:D6:D2:80:2D:9F,-68,0b4c0009060326c0a80113
222,223,27-11-2022 02:10:08:128,-,22:D6:D2:80:2D:9F,-68,0b4c0009060326c0a80113
235,236,27-11-2022 02:10:08:493,-,22:D6:D2:80:2D:9F,-71,0b4c0009060326c0a80113
253,254,27-11-2022 02:10:08:864,-,22:D6:D2:80:2D:9F,-76,0b4c0009060326c0a80113
262,263,27-11-2022 02:10:09:041,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
275,276,27-11-2022 02:10:09:417,-,22:D6:D2:80:2D:9F,-68,0b4c0009060326c0a80113
283,284,27-11-2022 02:10:09:601,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
300,301,27-11-2022 02:10:09:970,-,22:D6:D2:80:2D:9F,-70,0b4c0009060326c0a80113
310,311,27-11-2022 02:10:10:157,-,22:D6:D2:80:2D:9F,-63,0b4c0009060326c0a80113
325,326,27-11-2022 02:10:10:345,-,22:D6:D2:80:2D:9F,-63,0b4c0009060326c0a80113
336,337,27-11-2022 02:10:10:526,-,22:D6:D2:80:2D:9F,-87,0b4c0009060326c0a80113
348,349,27-11-2022 02:10:10:696,-,22:D6:D2:80:2D:9F,-79,0b4c0009060326c0a80113
358,359,27-11-2022 02:10:10:886,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
375,376,27-11-2022 02:10:11:259,-,22:D6:D2:80:2D:9F,-66,0b4c0009060326c0a80113
401,402,27-11-2022 02:10:11:627,-,22:D6:D2:80:2D:9F,-82,0b4c0009060326c0a80113
427,428,27-11-2022 02:10:12:173,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
448,449,27-11-2022 02:10:12:555,-,22:D6:D2:80:2D:9F,-65,0b4c0009060326c0a80113
497,498,27-11-2022 02:10:13:260,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
526,527,27-11-2022 02:10:13:640,-,22:D6:D2:80:2D:9F,-68,0b4c0009060326c0a80113
557,558,27-11-2022 02:10:14:160,-,22:D6:D2:80:2D:9F,-83,0b4c0009060326c0a80113
596,597,27-11-2022 02:10:14:724,-,22:D6:D2:80:2D:9F,-68,0b4c0009060326c0a80113
617,618,27-11-2022 02:10:15:094,-,22:D6:D2:80:2D:9F,-82,0b4c0009060326c0a80113
633,634,27-11-2022 02:10:15:271,-,22:D6:D2:80:2D:9F,-80,0b4c0009060326c0a80113
646,647,27-11-2022 02:10:15:446,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
656,657,27-11-2022 02:10:15:641,-,22:D6:D2:80:2D:9F,-76,0b4c0009060326c0a80113
670,671,27-11-2022 02:10:15:833,-,22:D6:D2:80:2D:9F,-71,0b4c0009060326c0a80113
685,686,27-11-2022 02:10:16:005,-,22:D6:D2:80:2D:9F,-66,0b4c0009060326c0a80113
695,696,27-11-2022 02:10:16:203,-,22:D6:D2:80:2D:9F,-88,0b4c0009060326c0a80113
704,705,27-11-2022 02:10:16:374,-,22:D6:D2:80:2D:9F,-84,0b4c0009060326c0a80113
712,713,27-11-2022 02:10:16:552,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
722,723,27-11-2022 02:10:16:737,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
735,736,27-11-2022 02:10:16:929,-,22:D6:D2:80:2D:9F,-69,0b4c0009060326c0a80113
759,760,27-11-2022 02:10:17:284,-,22:D6:D2:80:2D:9F,-84,0b4c0009060326c0a80113
772,773,27-11-2022 02:10:17:478,-,22:D6:D2:80:2D:9F,-82,0b4c0009060326c0a80113
796,797,27-11-2022 02:10:17:839,-,22:D6:D2:80:2D:9F,-73,0b4c0009060326c0a80113
808,809,27-11-2022 02:10:18:020,-,22:D6:D2:80:2D:9F,-67,0b4c0009060326c0a80113
821,822,27-11-2022 02:10:18:203,-,22:D6:D2:80:2D:9F,-67,0b4c0009060326c0a80113
845,846,27-11-2022 02:10:18:578,-,22:D6:D2:80:2D:9F,-83,0b4c0009060326c0a80113
858,859,27-11-2022 02:10:18:753,-,22:D6:D2:80:2D:9F,-72,0b4c0009060326c0a80113
880,881,27-11-2022 02:10:19:114,-,22:D6:D2:80:2D:9F,-67,0b4c0009060326c0a80113
