,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
147,148,27-11-2022 02:10:06:510,Govee_H6199_3F27,D6:32:37:36:3F:27,-86,09880200ec000201001109476f7665655f48363139395f33463237
170,171,27-11-2022 02:10:06:917,Govee_H6199_3F27,D6:32:37:36:3F:27,-86,09880200ec000201001109476f7665655f48363139395f33463237
500,501,27-11-2022 02:10:13:290,Govee_H6199_3F27,D6:32:37:36:3F:27,-91,09880200ec000201001109476f7665655f48363139395f33463237
681,682,27-11-2022 02:10:15:943,Govee_H6199_3F27,D6:32:37:36:3F:27,-86,09880200ec000201001109476f7665655f48363139395f33463237
724,725,27-11-2022 02:10:16:752,Govee_H6199_3F27,D6:32:37:36:3F:27,-77,09880200ec000201001109476f7665655f48363139395f33463237
762,763,27-11-2022 02:10:17:384,Govee_H6199_3F27,D6:32:37:36:3F:27,-82,09880200ec000201001109476f7665655f48363139395f33463237
827,828,27-11-2022 02:10:18:405,Govee_H6199_3F27,D6:32:37:36:3F:27,-80,09880200ec000201001109476f7665655f48363139395f33463237
941,942,27-11-2022 02:10:20:051,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
980,981,27-11-2022 02:10:20:660,Govee_H6199_3F27,D6:32:37:36:3F:27,-80,09880200ec000201001109476f7665655f48363139395f33463237
1037,1038,27-11-2022 02:10:21:479,Govee_H6199_3F27,D6:32:37:36:3F:27,-88,09880200ec000201001109476f7665655f48363139395f33463237
1068,1069,27-11-2022 02:10:21:890,Govee_H6199_3F27,D6:32:37:36:3F:27,-79,09880200ec000201001109476f7665655f48363139395f33463237
1328,1329,27-11-2022 02:10:25:979,Govee_H6199_3F27,D6:32:37:36:3F:27,-89,09880200ec000201001109476f7665655f48363139395f33463237
1356,1357,27-11-2022 02:10:26:405,Govee_H6199_3F27,D6:32:37:36:3F:27,-81,09880200ec000201001109476f7665655f48363139395f33463237
1473,1474,27-11-2022 02:10:28:081,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
1577,1578,27-11-2022 02:10:29:494,Govee_H6199_3F27,D6:32:37:36:3F:27,-89,09880200ec000201001109476f7665655f48363139395f33463237
1608,1609,27-11-2022 02:10:29:903,Govee_H6199_3F27,D6:32:37:36:3F:27,-81,09880200ec000201001109476f7665655f48363139395f33463237
1705,1706,27-11-2022 02:10:31:343,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
1718,1719,27-11-2022 02:10:31:531,Govee_H6199_3F27,D6:32:37:36:3F:27,-81,09880200ec000201001109476f7665655f48363139395f33463237
1783,1784,27-11-2022 02:10:32:745,Govee_H6199_3F27,D6:32:37:36:3F:27,-80,09880200ec000201001109476f7665655f48363139395f33463237
1812,1813,27-11-2022 02:10:33:164,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
1869,1870,27-11-2022 02:10:34:173,Govee_H6199_3F27,D6:32:37:36:3F:27,-79,09880200ec000201001109476f7665655f48363139395f33463237
2051,2052,27-11-2022 02:10:36:822,Govee_H6199_3F27,D6:32:37:36:3F:27,-90,09880200ec000201001109476f7665655f48363139395f33463237
2126,2127,27-11-2022 02:10:38:666,Govee_H6199_3F27,D6:32:37:36:3F:27,-81,09880200ec000201001109476f7665655f48363139395f33463237
2277,2278,27-11-2022 02:10:41:331,Govee_H6199_3F27,D6:32:37:36:3F:27,-77,09880200ec000201001109476f7665655f48363139395f33463237
2348,2349,27-11-2022 02:10:42:367,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
2394,2395,27-11-2022 02:10:43:210,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
2507,2508,27-11-2022 02:10:45:635,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
2647,2648,27-11-2022 02:10:48:505,Govee_H6199_3F27,D6:32:37:36:3F:27,-80,09880200ec000201001109476f7665655f48363139395f33463237
2745,2746,27-11-2022 02:10:50:158,Govee_H6199_3F27,D6:32:37:36:3F:27,-78,09880200ec000201001109476f7665655f48363139395f33463237
