,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
3532,3533,27-11-2022 02:11:03:655,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
6568,6569,27-11-2022 02:11:51:767,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
7240,7241,27-11-2022 02:12:01:788,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
7479,7480,27-11-2022 02:12:05:794,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
8296,8297,27-11-2022 02:12:21:817,-,FD:E2:C9:E6:A3:56,-74,074c0012020002
8749,8750,27-11-2022 02:12:29:836,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
9003,9004,27-11-2022 02:12:33:850,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
11249,11250,27-11-2022 02:13:09:930,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
11341,11342,27-11-2022 02:13:11:946,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
11822,11823,27-11-2022 02:13:19:954,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
12533,12534,27-11-2022 02:13:31:987,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
13260,13261,27-11-2022 02:13:44:015,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
13504,13505,27-11-2022 02:13:48:031,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
13920,13921,27-11-2022 02:13:56:035,-,FD:E2:C9:E6:A3:56,-91,074c0012020002
14046,14047,27-11-2022 02:13:58:042,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
14629,14630,27-11-2022 02:14:08:059,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
15492,15493,27-11-2022 02:14:24:112,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
16456,16457,27-11-2022 02:14:40:130,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
17342,17343,27-11-2022 02:14:54:169,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
17460,17461,27-11-2022 02:14:56:171,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
18305,18306,27-11-2022 02:15:10:257,-,FD:E2:C9:E6:A3:56,-91,074c0012020002
18507,18508,27-11-2022 02:15:14:243,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
19559,19560,27-11-2022 02:15:32:306,-,FD:E2:C9:E6:A3:56,-91,074c0012020002
21181,21182,27-11-2022 02:16:00:372,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
21324,21325,27-11-2022 02:16:02:378,-,FD:E2:C9:E6:A3:56,-91,074c0012020002
21466,21467,27-11-2022 02:16:04:383,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
21590,21591,27-11-2022 02:16:06:390,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
21711,21712,27-11-2022 02:16:08:390,-,FD:E2:C9:E6:A3:56,-94,074c0012020002
22120,22121,27-11-2022 02:16:16:425,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
23001,23002,27-11-2022 02:16:30:450,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
23848,23849,27-11-2022 02:16:44:471,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
24495,24496,27-11-2022 02:16:54:513,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
24623,24624,27-11-2022 02:16:56:532,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
24747,24748,27-11-2022 02:16:58:521,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
24875,24876,27-11-2022 02:17:00:529,-,FD:E2:C9:E6:A3:56,-87,074c0012020002
25007,25008,27-11-2022 02:17:02:522,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
25130,25131,27-11-2022 02:17:04:521,-,FD:E2:C9:E6:A3:56,-92,074c0012020002
25244,25245,27-11-2022 02:17:06:527,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
25370,25371,27-11-2022 02:17:08:540,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
25710,25711,27-11-2022 02:17:14:548,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
25894,25895,27-11-2022 02:17:18:560,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
26144,26145,27-11-2022 02:17:22:576,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
26454,26455,27-11-2022 02:17:28:586,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
27354,27355,27-11-2022 02:17:44:620,-,FD:E2:C9:E6:A3:56,-90,074c0012020002
27663,27664,27-11-2022 02:17:50:628,-,FD:E2:C9:E6:A3:56,-89,074c0012020002
27779,27780,27-11-2022 02:17:52:634,-,FD:E2:C9:E6:A3:56,-91,074c0012020002
28142,28143,27-11-2022 02:17:58:663,-,FD:E2:C9:E6:A3:56,-87,074c0012020002
28997,28998,27-11-2022 02:18:12:693,-,FD:E2:C9:E6:A3:56,-88,074c0012020002
