,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
1125,1126,27-11-2022 02:10:22:803,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
1900,1901,27-11-2022 02:10:34:599,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
2701,2702,27-11-2022 02:10:49:399,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-90,0200110955475245454e20486954756e65205835
2932,2933,27-11-2022 02:10:53:584,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
3965,3966,27-11-2022 02:11:12:067,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-93,0200110955475245454e20486954756e65205835
3975,3976,27-11-2022 02:11:12:138,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-93,0200110955475245454e20486954756e65205835
4155,4156,27-11-2022 02:11:15:113,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
4753,4754,27-11-2022 02:11:24:460,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-90,0200110955475245454e20486954756e65205835
5302,5303,27-11-2022 02:11:32:327,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
5950,5951,27-11-2022 02:11:42:513,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-93,0200110955475245454e20486954756e65205835
6311,6312,27-11-2022 02:11:47:908,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
6593,6594,27-11-2022 02:11:52:000,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-90,0200110955475245454e20486954756e65205835
6653,6654,27-11-2022 02:11:52:962,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-95,0200110955475245454e20486954756e65205835
7861,7862,27-11-2022 02:12:14:436,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-93,0200110955475245454e20486954756e65205835
7924,7925,27-11-2022 02:12:15:385,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
8064,8065,27-11-2022 02:12:17:677,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
8727,8728,27-11-2022 02:12:29:562,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
8868,8869,27-11-2022 02:12:31:556,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
9004,9005,27-11-2022 02:12:33:857,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-91,0200110955475245454e20486954756e65205835
9553,9554,27-11-2022 02:12:42:799,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-90,0200110955475245454e20486954756e65205835
9625,9626,27-11-2022 02:12:44:044,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-89,0200110955475245454e20486954756e65205835
9679,9680,27-11-2022 02:12:44:875,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
10107,10108,27-11-2022 02:12:51:635,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-90,0200110955475245454e20486954756e65205835
11024,11025,27-11-2022 02:13:06:453,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-91,0200110955475245454e20486954756e65205835
13000,13001,27-11-2022 02:13:39:745,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-92,0200110955475245454e20486954756e65205835
13185,13186,27-11-2022 02:13:42:767,UGREEN HiTune X5,A8:99:DC:1B:47:EC,-91,0200110955475245454e20486954756e65205835
