,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
43251,43252,27-11-2022 02:22:12:752,-,4B:93:E3:3D:CB:22,-69,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43259,43260,27-11-2022 02:22:12:842,-,4B:93:E3:3D:CB:22,-69,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43262,43263,27-11-2022 02:22:12:950,-,4B:93:E3:3D:CB:22,-69,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43269,43270,27-11-2022 02:22:13:051,-,4B:93:E3:3D:CB:22,-64,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43278,43279,27-11-2022 02:22:13:160,-,4B:93:E3:3D:CB:22,-64,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43283,43284,27-11-2022 02:22:13:332,-,4B:93:E3:3D:CB:22,-64,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43296,43297,27-11-2022 02:22:13:479,-,4B:93:E3:3D:CB:22,-72,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43315,43316,27-11-2022 02:22:13:698,-,4B:93:E3:3D:CB:22,-72,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43318,43319,27-11-2022 02:22:13:778,-,4B:93:E3:3D:CB:22,-69,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43336,43337,27-11-2022 02:22:13:997,-,4B:93:E3:3D:CB:22,-69,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43350,43351,27-11-2022 02:22:14:358,-,4B:93:E3:3D:CB:22,-64,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
43372,43373,27-11-2022 02:22:14:730,-,4B:93:E3:3D:CB:22,-72,1e0600010920025b8630688b41803f98e827f4dc0b3e067f4b1e873430ec
