,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
17,18,27-11-2022 02:10:04:565,-,62:BB:97:CE:62:F0,-82,09e000010bca6bac34
63,64,27-11-2022 02:10:05:346,-,62:BB:97:CE:62:F0,-85,09e000010bca6bac34
102,103,27-11-2022 02:10:05:865,-,62:BB:97:CE:62:F0,-79,09e000010bca6bac34
119,120,27-11-2022 02:10:06:129,-,62:BB:97:CE:62:F0,-86,09e000010bca6bac34
140,141,27-11-2022 02:10:06:405,-,62:BB:97:CE:62:F0,-76,09e000010bca6bac34
233,234,27-11-2022 02:10:08:459,-,62:BB:97:CE:62:F0,-81,09e000010bca6bac34
319,320,27-11-2022 02:10:10:263,-,62:BB:97:CE:62:F0,-91,09e000010bca6bac34
354,355,27-11-2022 02:10:10:778,-,62:BB:97:CE:62:F0,-79,09e000010bca6bac34
377,378,27-11-2022 02:10:11:288,-,62:BB:97:CE:62:F0,-81,09e000010bca6bac34
453,454,27-11-2022 02:10:12:593,-,62:BB:97:CE:62:F0,-81,09e000010bca6bac34
469,470,27-11-2022 02:10:12:839,-,62:BB:97:CE:62:F0,-81,09e000010bca6bac34
524,525,27-11-2022 02:10:13:618,-,62:BB:97:CE:62:F0,-82,09e000010bca6bac34
590,591,27-11-2022 02:10:14:648,-,62:BB:97:CE:62:F0,-84,09e000010bca6bac34
608,609,27-11-2022 02:10:14:906,-,62:BB:97:CE:62:F0,-82,09e000010bca6bac34
642,643,27-11-2022 02:10:15:401,-,62:BB:97:CE:62:F0,-83,09e000010bca6bac34
660,661,27-11-2022 02:10:15:674,-,62:BB:97:CE:62:F0,-86,09e000010bca6bac34
680,681,27-11-2022 02:10:15:932,-,62:BB:97:CE:62:F0,-82,09e000010bca6bac34
694,695,27-11-2022 02:10:16:197,-,62:BB:97:CE:62:F0,-78,09e000010bca6bac34
771,772,27-11-2022 02:10:17:473,-,62:BB:97:CE:62:F0,-79,09e000010bca6bac34
839,840,27-11-2022 02:10:18:515,-,62:BB:97:CE:62:F0,-80,09e000010bca6bac34
911,912,27-11-2022 02:10:19:542,-,62:BB:97:CE:62:F0,-79,09e000010bca6bac34
957,958,27-11-2022 02:10:20:307,-,62:BB:97:CE:62:F0,-87,09e000010bca6bac34
993,994,27-11-2022 02:10:20:830,-,62:BB:97:CE:62:F0,-81,09e000010bca6bac34
