,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
48,49,27-11-2022 02:10:05:077,-,5F:9F:9F:33:65:1B,-67,09e0000011ca59f006
120,121,27-11-2022 02:10:06:136,-,5F:9F:9F:33:65:1B,-58,09e0000011ca59f006
304,305,27-11-2022 02:10:10:007,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
355,356,27-11-2022 02:10:10:783,-,5F:9F:9F:33:65:1B,-64,09e0000011ca59f006
397,398,27-11-2022 02:10:11:551,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
434,435,27-11-2022 02:10:12:315,-,5F:9F:9F:33:65:1B,-65,09e0000011ca59f006
470,471,27-11-2022 02:10:12:847,-,5F:9F:9F:33:65:1B,-67,09e0000011ca59f006
523,524,27-11-2022 02:10:13:610,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
539,540,27-11-2022 02:10:13:867,-,5F:9F:9F:33:65:1B,-74,09e0000011ca59f006
553,554,27-11-2022 02:10:14:118,-,5F:9F:9F:33:65:1B,-72,09e0000011ca59f006
574,575,27-11-2022 02:10:14:390,-,5F:9F:9F:33:65:1B,-62,09e0000011ca59f006
589,590,27-11-2022 02:10:14:640,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
607,608,27-11-2022 02:10:14:893,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
624,625,27-11-2022 02:10:15:142,-,5F:9F:9F:33:65:1B,-72,09e0000011ca59f006
659,660,27-11-2022 02:10:15:668,-,5F:9F:9F:33:65:1B,-66,09e0000011ca59f006
679,680,27-11-2022 02:10:15:923,-,5F:9F:9F:33:65:1B,-58,09e0000011ca59f006
718,719,27-11-2022 02:10:16:697,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
770,771,27-11-2022 02:10:17:464,-,5F:9F:9F:33:65:1B,-77,09e0000011ca59f006
823,824,27-11-2022 02:10:18:237,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
836,837,27-11-2022 02:10:18:494,-,5F:9F:9F:33:65:1B,-80,09e0000011ca59f006
857,858,27-11-2022 02:10:18:746,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
929,930,27-11-2022 02:10:19:778,-,5F:9F:9F:33:65:1B,-70,09e0000011ca59f006
955,956,27-11-2022 02:10:20:296,-,5F:9F:9F:33:65:1B,-62,09e0000011ca59f006
976,977,27-11-2022 02:10:20:566,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
1013,1014,27-11-2022 02:10:21:075,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1046,1047,27-11-2022 02:10:21:584,-,5F:9F:9F:33:65:1B,-64,09e0000011ca59f006
1063,1064,27-11-2022 02:10:21:851,-,5F:9F:9F:33:65:1B,-74,09e0000011ca59f006
1128,1129,27-11-2022 02:10:22:882,-,5F:9F:9F:33:65:1B,-73,09e0000011ca59f006
1168,1169,27-11-2022 02:10:23:383,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1185,1186,27-11-2022 02:10:23:649,-,5F:9F:9F:33:65:1B,-62,09e0000011ca59f006
1207,1208,27-11-2022 02:10:23:909,-,5F:9F:9F:33:65:1B,-63,09e0000011ca59f006
1241,1242,27-11-2022 02:10:24:674,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1257,1258,27-11-2022 02:10:24:939,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
1270,1271,27-11-2022 02:10:25:202,-,5F:9F:9F:33:65:1B,-68,09e0000011ca59f006
1313,1314,27-11-2022 02:10:25:704,-,5F:9F:9F:33:65:1B,-58,09e0000011ca59f006
1326,1327,27-11-2022 02:10:25:956,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
1365,1366,27-11-2022 02:10:26:477,-,5F:9F:9F:33:65:1B,-72,09e0000011ca59f006
1378,1379,27-11-2022 02:10:26:738,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1400,1401,27-11-2022 02:10:26:996,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1421,1422,27-11-2022 02:10:27:258,-,5F:9F:9F:33:65:1B,-55,09e0000011ca59f006
1436,1437,27-11-2022 02:10:27:518,-,5F:9F:9F:33:65:1B,-78,09e0000011ca59f006
1457,1458,27-11-2022 02:10:27:791,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1489,1490,27-11-2022 02:10:28:293,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1507,1508,27-11-2022 02:10:28:546,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
1527,1528,27-11-2022 02:10:28:814,-,5F:9F:9F:33:65:1B,-76,09e0000011ca59f006
1547,1548,27-11-2022 02:10:29:073,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1561,1562,27-11-2022 02:10:29:331,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1583,1584,27-11-2022 02:10:29:583,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1622,1623,27-11-2022 02:10:30:094,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1659,1660,27-11-2022 02:10:30:634,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1691,1692,27-11-2022 02:10:31:142,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1737,1738,27-11-2022 02:10:31:912,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1762,1763,27-11-2022 02:10:32:416,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
1779,1780,27-11-2022 02:10:32:694,-,5F:9F:9F:33:65:1B,-74,09e0000011ca59f006
1815,1816,27-11-2022 02:10:33:202,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1829,1830,27-11-2022 02:10:33:466,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1890,1891,27-11-2022 02:10:34:504,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1912,1913,27-11-2022 02:10:34:778,-,5F:9F:9F:33:65:1B,-60,09e0000011ca59f006
1928,1929,27-11-2022 02:10:35:017,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
1945,1946,27-11-2022 02:10:35:298,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
1975,1976,27-11-2022 02:10:35:796,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
1993,1994,27-11-2022 02:10:36:051,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
2033,2034,27-11-2022 02:10:36:568,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2050,2051,27-11-2022 02:10:36:811,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
2183,2184,27-11-2022 02:10:39:912,-,5F:9F:9F:33:65:1B,-77,09e0000011ca59f006
2195,2196,27-11-2022 02:10:40:175,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2289,2290,27-11-2022 02:10:41:462,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2307,2308,27-11-2022 02:10:41:727,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
2340,2341,27-11-2022 02:10:42:238,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
2369,2370,27-11-2022 02:10:42:758,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
2388,2389,27-11-2022 02:10:43:007,-,5F:9F:9F:33:65:1B,-75,09e0000011ca59f006
2401,2402,27-11-2022 02:10:43:258,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2419,2420,27-11-2022 02:10:43:540,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
2452,2453,27-11-2022 02:10:44:299,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2504,2505,27-11-2022 02:10:45:578,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
2557,2558,27-11-2022 02:10:46:878,-,5F:9F:9F:33:65:1B,-61,09e0000011ca59f006
2600,2601,27-11-2022 02:10:47:663,-,5F:9F:9F:33:65:1B,-59,09e0000011ca59f006
