,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
71225,71226,27-11-2022 02:30:07:708,-,D3:30:05:54:0C:6A,-78,074c0012020000
71320,71321,27-11-2022 02:30:09:711,-,D3:30:05:54:0C:6A,-80,074c0012020000
71448,71449,27-11-2022 02:30:11:710,-,D3:30:05:54:0C:6A,-81,074c0012020000
71578,71579,27-11-2022 02:30:13:725,-,D3:30:05:54:0C:6A,-86,074c0012020000
71683,71684,27-11-2022 02:30:15:724,-,D3:30:05:54:0C:6A,-86,074c0012020000
71785,71786,27-11-2022 02:30:17:744,-,D3:30:05:54:0C:6A,-83,074c0012020000
71884,71885,27-11-2022 02:30:19:740,-,D3:30:05:54:0C:6A,-83,074c0012020000
72003,72004,27-11-2022 02:30:21:764,-,D3:30:05:54:0C:6A,-79,074c0012020000
72121,72122,27-11-2022 02:30:23:775,-,D3:30:05:54:0C:6A,-83,074c0012020000
72357,72358,27-11-2022 02:30:27:788,-,D3:30:05:54:0C:6A,-87,074c0012020000
72446,72447,27-11-2022 02:30:29:763,-,D3:30:05:54:0C:6A,-84,074c0012020000
72659,72660,27-11-2022 02:30:33:773,-,D3:30:05:54:0C:6A,-88,074c0012020000
72775,72776,27-11-2022 02:30:35:813,-,D3:30:05:54:0C:6A,-76,074c0012020000
72954,72955,27-11-2022 02:30:39:794,-,D3:30:05:54:0C:6A,-80,074c0012020000
73181,73182,27-11-2022 02:30:43:806,-,D3:30:05:54:0C:6A,-82,074c0012020000
73288,73289,27-11-2022 02:30:45:808,-,D3:30:05:54:0C:6A,-87,074c0012020000
73508,73509,27-11-2022 02:30:49:820,-,D3:30:05:54:0C:6A,-79,074c0012020000
73628,73629,27-11-2022 02:30:51:828,-,D3:30:05:54:0C:6A,-88,074c0012020000
73713,73714,27-11-2022 02:30:53:835,-,D3:30:05:54:0C:6A,-91,074c0012020000
73840,73841,27-11-2022 02:30:55:830,-,D3:30:05:54:0C:6A,-90,074c0012020000
73954,73955,27-11-2022 02:30:57:830,-,D3:30:05:54:0C:6A,-79,074c0012020000
74161,74162,27-11-2022 02:31:01:857,-,D3:30:05:54:0C:6A,-86,074c0012020000
74284,74285,27-11-2022 02:31:03:871,-,D3:30:05:54:0C:6A,-83,074c0012020000
74415,74416,27-11-2022 02:31:05:882,-,D3:30:05:54:0C:6A,-87,074c0012020000
74653,74654,27-11-2022 02:31:09:872,-,D3:30:05:54:0C:6A,-87,074c0012020000
74899,74900,27-11-2022 02:31:13:918,-,D3:30:05:54:0C:6A,-79,074c0012020000
75017,75018,27-11-2022 02:31:15:891,-,D3:30:05:54:0C:6A,-79,074c0012020000
75253,75254,27-11-2022 02:31:19:923,-,D3:30:05:54:0C:6A,-79,074c0012020000
75384,75385,27-11-2022 02:31:21:905,-,D3:30:05:54:0C:6A,-82,074c0012020000
75506,75507,27-11-2022 02:31:23:912,-,D3:30:05:54:0C:6A,-82,074c0012020000
75627,75628,27-11-2022 02:31:25:913,-,D3:30:05:54:0C:6A,-88,074c0012020000
75758,75759,27-11-2022 02:31:27:927,-,D3:30:05:54:0C:6A,-88,074c0012020000
75869,75870,27-11-2022 02:31:29:930,-,D3:30:05:54:0C:6A,-87,074c0012020000
75945,75946,27-11-2022 02:31:31:942,-,D3:30:05:54:0C:6A,-86,074c0012020000
76052,76053,27-11-2022 02:31:33:950,-,D3:30:05:54:0C:6A,-79,074c0012020000
76168,76169,27-11-2022 02:31:35:949,-,D3:30:05:54:0C:6A,-80,074c0012020000
76403,76404,27-11-2022 02:31:39:959,-,D3:30:05:54:0C:6A,-86,074c0012020000
76642,76643,27-11-2022 02:31:43:967,-,D3:30:05:54:0C:6A,-88,074c0012020000
76762,76763,27-11-2022 02:31:45:975,-,D3:30:05:54:0C:6A,-90,074c0012020000
76864,76865,27-11-2022 02:31:47:985,-,D3:30:05:54:0C:6A,-86,074c0012020000
76991,76992,27-11-2022 02:31:50:017,-,D3:30:05:54:0C:6A,-82,074c0012020000
77235,77236,27-11-2022 02:31:54:007,-,D3:30:05:54:0C:6A,-80,074c0012020000
77351,77352,27-11-2022 02:31:56:013,-,D3:30:05:54:0C:6A,-80,074c0012020000
77737,77738,27-11-2022 02:32:04:048,-,D3:30:05:54:0C:6A,-81,074c0012020000
77849,77850,27-11-2022 02:32:06:073,-,D3:30:05:54:0C:6A,-87,074c0012020000
77970,77971,27-11-2022 02:32:08:096,-,D3:30:05:54:0C:6A,-84,074c0012020000
78083,78084,27-11-2022 02:32:10:052,-,D3:30:05:54:0C:6A,-87,074c0012020000
78198,78199,27-11-2022 02:32:12:055,-,D3:30:05:54:0C:6A,-80,074c0012020000
78318,78319,27-11-2022 02:32:14:071,-,D3:30:05:54:0C:6A,-87,074c0012020000
78449,78450,27-11-2022 02:32:16:068,-,D3:30:05:54:0C:6A,-86,074c0012020000
78927,78928,27-11-2022 02:32:24:081,-,D3:30:05:54:0C:6A,-80,074c0012020000
79018,79019,27-11-2022 02:32:26:091,-,D3:30:05:54:0C:6A,-87,074c0012020000
79136,79137,27-11-2022 02:32:28:118,-,D3:30:05:54:0C:6A,-89,074c0012020000
79239,79240,27-11-2022 02:32:30:097,-,D3:30:05:54:0C:6A,-89,074c0012020000
79327,79328,27-11-2022 02:32:32:104,-,D3:30:05:54:0C:6A,-89,074c0012020000
79417,79418,27-11-2022 02:32:34:116,-,D3:30:05:54:0C:6A,-84,074c0012020000
79519,79520,27-11-2022 02:32:36:114,-,D3:30:05:54:0C:6A,-80,074c0012020000
79776,79777,27-11-2022 02:32:40:127,-,D3:30:05:54:0C:6A,-88,074c0012020000
80122,80123,27-11-2022 02:32:46:172,-,D3:30:05:54:0C:6A,-84,074c0012020000
80253,80254,27-11-2022 02:32:48:169,-,D3:30:05:54:0C:6A,-84,074c0012020000
80373,80374,27-11-2022 02:32:50:476,-,D3:30:05:54:0C:6A,-80,074c0012020000
80501,80502,27-11-2022 02:32:52:183,-,D3:30:05:54:0C:6A,-86,074c0012020000
80735,80736,27-11-2022 02:32:56:474,-,D3:30:05:54:0C:6A,-84,074c0012020000
80855,80856,27-11-2022 02:32:58:497,-,D3:30:05:54:0C:6A,-80,074c0012020000
81225,81226,27-11-2022 02:33:04:471,-,D3:30:05:54:0C:6A,-82,074c0012020000
81326,81327,27-11-2022 02:33:06:417,-,D3:30:05:54:0C:6A,-78,074c0012020000
81447,81448,27-11-2022 02:33:08:449,-,D3:30:05:54:0C:6A,-79,074c0012020000
81815,81816,27-11-2022 02:33:14:498,-,D3:30:05:54:0C:6A,-83,074c0012020000
81930,81931,27-11-2022 02:33:16:481,-,D3:30:05:54:0C:6A,-80,074c0012020000
82187,82188,27-11-2022 02:33:20:442,-,D3:30:05:54:0C:6A,-90,074c0012020000
82295,82296,27-11-2022 02:33:22:454,-,D3:30:05:54:0C:6A,-82,074c0012020000
82407,82408,27-11-2022 02:33:24:467,-,D3:30:05:54:0C:6A,-84,074c0012020000
82532,82533,27-11-2022 02:33:26:470,-,D3:30:05:54:0C:6A,-80,074c0012020000
82650,82651,27-11-2022 02:33:28:444,-,D3:30:05:54:0C:6A,-87,074c0012020000
82959,82960,27-11-2022 02:33:34:371,-,D3:30:05:54:0C:6A,-83,074c0012020000
83053,83054,27-11-2022 02:33:36:427,-,D3:30:05:54:0C:6A,-83,074c0012020000
83178,83179,27-11-2022 02:33:38:510,-,D3:30:05:54:0C:6A,-79,074c0012020000
83299,83300,27-11-2022 02:33:40:484,-,D3:30:05:54:0C:6A,-88,074c0012020000
83668,83669,27-11-2022 02:33:46:510,-,D3:30:05:54:0C:6A,-83,074c0012020000
83797,83798,27-11-2022 02:33:48:521,-,D3:30:05:54:0C:6A,-84,074c0012020000
83914,83915,27-11-2022 02:33:50:521,-,D3:30:05:54:0C:6A,-87,074c0012020000
84029,84030,27-11-2022 02:33:52:478,-,D3:30:05:54:0C:6A,-83,074c0012020000
84156,84157,27-11-2022 02:33:54:507,-,D3:30:05:54:0C:6A,-88,074c0012020000
