,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
88,89,27-11-2022 02:10:05:732,-,51:00:AA:D4:4E:0A,-84,0a4c00100508181453c8
111,112,27-11-2022 02:10:06:019,-,51:00:AA:D4:4E:0A,-85,0a4c00100508181453c8
150,151,27-11-2022 02:10:06:563,-,51:00:AA:D4:4E:0A,-80,0a4c00100508181453c8
179,180,27-11-2022 02:10:07:121,-,51:00:AA:D4:4E:0A,-89,0a4c00100508181453c8
295,296,27-11-2022 02:10:09:875,-,51:00:AA:D4:4E:0A,-80,0a4c00100508181453c8
424,425,27-11-2022 02:10:12:086,-,51:00:AA:D4:4E:0A,-80,0a4c00100508181453c8
456,457,27-11-2022 02:10:12:641,-,51:00:AA:D4:4E:0A,-83,0a4c00100508181453c8
533,534,27-11-2022 02:10:13:737,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
565,566,27-11-2022 02:10:14:287,-,51:00:AA:D4:4E:0A,-84,0a4c00100508181453c8
661,662,27-11-2022 02:10:15:681,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
743,744,27-11-2022 02:10:17:040,-,51:00:AA:D4:4E:0A,-82,0a4c00100508181453c8
873,874,27-11-2022 02:10:18:985,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
889,890,27-11-2022 02:10:19:251,-,51:00:AA:D4:4E:0A,-82,0a4c00100508181453c8
944,945,27-11-2022 02:10:20:082,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
960,961,27-11-2022 02:10:20:350,-,51:00:AA:D4:4E:0A,-83,0a4c00100508181453c8
1020,1021,27-11-2022 02:10:21:174,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1034,1035,27-11-2022 02:10:21:448,-,51:00:AA:D4:4E:0A,-84,0a4c00100508181453c8
1094,1095,27-11-2022 02:10:22:272,-,51:00:AA:D4:4E:0A,-80,0a4c00100508181453c8
1109,1110,27-11-2022 02:10:22:556,-,51:00:AA:D4:4E:0A,-84,0a4c00100508181453c8
1148,1149,27-11-2022 02:10:23:096,-,51:00:AA:D4:4E:0A,-92,0a4c00100508181453c8
1167,1168,27-11-2022 02:10:23:375,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1186,1187,27-11-2022 02:10:23:653,-,51:00:AA:D4:4E:0A,-83,0a4c00100508181453c8
1262,1263,27-11-2022 02:10:25:010,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1301,1302,27-11-2022 02:10:25:582,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1398,1399,27-11-2022 02:10:26:956,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1458,1459,27-11-2022 02:10:27:797,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1474,1475,27-11-2022 02:10:28:087,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1492,1493,27-11-2022 02:10:28:329,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1555,1556,27-11-2022 02:10:29:145,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1572,1573,27-11-2022 02:10:29:436,-,51:00:AA:D4:4E:0A,-84,0a4c00100508181453c8
1634,1635,27-11-2022 02:10:30:263,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1708,1709,27-11-2022 02:10:31:357,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1736,1737,27-11-2022 02:10:31:905,-,51:00:AA:D4:4E:0A,-81,0a4c00100508181453c8
1765,1766,27-11-2022 02:10:32:446,-,51:00:AA:D4:4E:0A,-83,0a4c00100508181453c8
