,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
11,12,27-11-2022 02:10:04:389,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
19,20,27-11-2022 02:10:04:599,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
27,28,27-11-2022 02:10:04:720,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
33,34,27-11-2022 02:10:04:813,-,69:12:67:E3:19:AE,-70,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
44,45,27-11-2022 02:10:05:025,-,69:12:67:E3:19:AE,-81,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
52,53,27-11-2022 02:10:05:133,-,69:12:67:E3:19:AE,-82,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
57,58,27-11-2022 02:10:05:232,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
65,66,27-11-2022 02:10:05:362,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
74,75,27-11-2022 02:10:05:443,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
86,87,27-11-2022 02:10:05:664,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
103,104,27-11-2022 02:10:05:875,-,69:12:67:E3:19:AE,-75,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
110,111,27-11-2022 02:10:06:011,-,69:12:67:E3:19:AE,-78,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
135,136,27-11-2022 02:10:06:316,-,69:12:67:E3:19:AE,-82,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
152,153,27-11-2022 02:10:06:614,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
163,164,27-11-2022 02:10:06:838,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
171,172,27-11-2022 02:10:06:924,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
177,178,27-11-2022 02:10:07:037,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
182,183,27-11-2022 02:10:07:147,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
192,193,27-11-2022 02:10:07:355,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
206,207,27-11-2022 02:10:07:670,-,69:12:67:E3:19:AE,-77,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
209,210,27-11-2022 02:10:07:775,-,69:12:67:E3:19:AE,-79,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
213,214,27-11-2022 02:10:07:882,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
218,219,27-11-2022 02:10:07:986,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
221,222,27-11-2022 02:10:08:093,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
229,230,27-11-2022 02:10:08:299,-,69:12:67:E3:19:AE,-63,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
231,232,27-11-2022 02:10:08:403,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
236,237,27-11-2022 02:10:08:510,-,69:12:67:E3:19:AE,-61,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
244,245,27-11-2022 02:10:08:719,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
251,252,27-11-2022 02:10:08:822,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
257,258,27-11-2022 02:10:08:927,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
261,262,27-11-2022 02:10:09:025,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
266,267,27-11-2022 02:10:09:133,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
271,272,27-11-2022 02:10:09:255,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
276,277,27-11-2022 02:10:09:447,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
282,283,27-11-2022 02:10:09:548,-,69:12:67:E3:19:AE,-63,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
287,288,27-11-2022 02:10:09:660,-,69:12:67:E3:19:AE,-63,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
290,291,27-11-2022 02:10:09:766,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
296,297,27-11-2022 02:10:09:883,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
301,302,27-11-2022 02:10:09:976,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
307,308,27-11-2022 02:10:10:087,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
315,316,27-11-2022 02:10:10:200,-,69:12:67:E3:19:AE,-73,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
322,323,27-11-2022 02:10:10:294,-,69:12:67:E3:19:AE,-73,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
333,334,27-11-2022 02:10:10:402,-,69:12:67:E3:19:AE,-73,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
335,336,27-11-2022 02:10:10:512,-,69:12:67:E3:19:AE,-64,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
342,343,27-11-2022 02:10:10:615,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
349,350,27-11-2022 02:10:10:706,-,69:12:67:E3:19:AE,-64,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
359,360,27-11-2022 02:10:10:914,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
365,366,27-11-2022 02:10:11:013,-,69:12:67:E3:19:AE,-70,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
370,371,27-11-2022 02:10:11:125,-,69:12:67:E3:19:AE,-70,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
380,381,27-11-2022 02:10:11:338,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
387,388,27-11-2022 02:10:11:444,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
398,399,27-11-2022 02:10:11:556,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
408,409,27-11-2022 02:10:11:765,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
415,416,27-11-2022 02:10:11:872,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
423,424,27-11-2022 02:10:12:078,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
429,430,27-11-2022 02:10:12:189,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
433,434,27-11-2022 02:10:12:295,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
438,439,27-11-2022 02:10:12:421,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
447,448,27-11-2022 02:10:12:539,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
455,456,27-11-2022 02:10:12:617,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
477,478,27-11-2022 02:10:12:926,-,69:12:67:E3:19:AE,-64,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
487,488,27-11-2022 02:10:13:140,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
504,505,27-11-2022 02:10:13:358,-,69:12:67:E3:19:AE,-71,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
521,522,27-11-2022 02:10:13:592,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
531,532,27-11-2022 02:10:13:691,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
538,539,27-11-2022 02:10:13:789,-,69:12:67:E3:19:AE,-67,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
540,541,27-11-2022 02:10:13:900,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
548,549,27-11-2022 02:10:13:998,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
567,568,27-11-2022 02:10:14:331,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
579,580,27-11-2022 02:10:14:427,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
585,586,27-11-2022 02:10:14:531,-,69:12:67:E3:19:AE,-73,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
591,592,27-11-2022 02:10:14:658,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
600,601,27-11-2022 02:10:14:750,-,69:12:67:E3:19:AE,-68,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
604,605,27-11-2022 02:10:14:854,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
640,641,27-11-2022 02:10:15:372,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
649,650,27-11-2022 02:10:15:479,-,69:12:67:E3:19:AE,-70,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
653,654,27-11-2022 02:10:15:609,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
662,663,27-11-2022 02:10:15:692,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
668,669,27-11-2022 02:10:15:820,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
677,678,27-11-2022 02:10:15:907,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
687,688,27-11-2022 02:10:16:025,-,69:12:67:E3:19:AE,-78,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
689,690,27-11-2022 02:10:16:136,-,69:12:67:E3:19:AE,-70,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
697,698,27-11-2022 02:10:16:254,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
703,704,27-11-2022 02:10:16:329,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
710,711,27-11-2022 02:10:16:539,-,69:12:67:E3:19:AE,-73,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
739,740,27-11-2022 02:10:16:973,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
745,746,27-11-2022 02:10:17:079,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
754,755,27-11-2022 02:10:17:176,-,69:12:67:E3:19:AE,-69,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
758,759,27-11-2022 02:10:17:277,-,69:12:67:E3:19:AE,-65,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
764,765,27-11-2022 02:10:17:398,-,69:12:67:E3:19:AE,-66,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
775,776,27-11-2022 02:10:17:497,-,69:12:67:E3:19:AE,-64,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
788,789,27-11-2022 02:10:17:713,-,69:12:67:E3:19:AE,-74,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
794,795,27-11-2022 02:10:17:824,-,69:12:67:E3:19:AE,-72,1e060001092002bb85de1942362b489ef8d3b5cceea0e06af61c48d79a3b
