,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
59336,59337,27-11-2022 02:26:43:806,-,10:50:86:A2:35:AC,-71,200
59356,59357,27-11-2022 02:26:44:040,-,10:50:86:A2:35:AC,-70,200
59413,59414,27-11-2022 02:26:45:400,-,10:50:86:A2:35:AC,-75,200
59425,59426,27-11-2022 02:26:45:676,-,10:50:86:A2:35:AC,-75,200
59437,59438,27-11-2022 02:26:45:954,-,10:50:86:A2:35:AC,-76,200
59446,59447,27-11-2022 02:26:46:352,-,10:50:86:A2:35:AC,-74,200
59454,59455,27-11-2022 02:26:46:493,-,10:50:86:A2:35:AC,-78,200
59462,59463,27-11-2022 02:26:46:769,-,10:50:86:A2:35:AC,-76,200
59472,59473,27-11-2022 02:26:47:033,-,10:50:86:A2:35:AC,-76,200
59482,59483,27-11-2022 02:26:47:328,-,10:50:86:A2:35:AC,-74,200
59494,59495,27-11-2022 02:26:47:580,-,10:50:86:A2:35:AC,-72,200
59519,59520,27-11-2022 02:26:48:126,-,10:50:86:A2:35:AC,-69,200
59535,59536,27-11-2022 02:26:48:401,-,10:50:86:A2:35:AC,-79,200
59553,59554,27-11-2022 02:26:48:664,-,10:50:86:A2:35:AC,-77,200
59577,59578,27-11-2022 02:26:48:932,-,10:50:86:A2:35:AC,-78,200
59598,59599,27-11-2022 02:26:49:411,-,10:50:86:A2:35:AC,-74,200
59613,59614,27-11-2022 02:26:49:469,-,10:50:86:A2:35:AC,-78,200
59645,59646,27-11-2022 02:26:50:019,-,10:50:86:A2:35:AC,-75,200
59666,59667,27-11-2022 02:26:50:408,-,10:50:86:A2:35:AC,-69,200
59676,59677,27-11-2022 02:26:50:572,-,10:50:86:A2:35:AC,-79,200
59703,59704,27-11-2022 02:26:51:119,-,10:50:86:A2:35:AC,-75,200
59714,59715,27-11-2022 02:26:51:382,-,10:50:86:A2:35:AC,-69,200
59733,59734,27-11-2022 02:26:51:715,-,10:50:86:A2:35:AC,-79,200
59756,59757,27-11-2022 02:26:51:926,-,10:50:86:A2:35:AC,-79,200
59771,59772,27-11-2022 02:26:52:418,-,10:50:86:A2:35:AC,-75,200
59826,59827,27-11-2022 02:26:53:032,-,10:50:86:A2:35:AC,-78,200
59846,59847,27-11-2022 02:26:53:446,-,10:50:86:A2:35:AC,-74,200
59855,59856,27-11-2022 02:26:53:563,-,10:50:86:A2:35:AC,-68,200
59864,59865,27-11-2022 02:26:53:850,-,10:50:86:A2:35:AC,-73,200
59886,59887,27-11-2022 02:26:54:386,-,10:50:86:A2:35:AC,-75,200
59898,59899,27-11-2022 02:26:54:663,-,10:50:86:A2:35:AC,-69,200
59919,59920,27-11-2022 02:26:54:931,-,10:50:86:A2:35:AC,-69,200
59935,59936,27-11-2022 02:26:55:398,-,10:50:86:A2:35:AC,-79,200
59962,59963,27-11-2022 02:26:55:746,-,10:50:86:A2:35:AC,-69,200
59980,59981,27-11-2022 02:26:56:030,-,10:50:86:A2:35:AC,-69,200
60009,60010,27-11-2022 02:26:56:584,-,10:50:86:A2:35:AC,-75,200
60070,60071,27-11-2022 02:26:57:403,-,10:50:86:A2:35:AC,-80,200
60105,60106,27-11-2022 02:26:57:926,-,10:50:86:A2:35:AC,-75,200
60126,60127,27-11-2022 02:26:58:463,-,10:50:86:A2:35:AC,-68,200
60141,60142,27-11-2022 02:26:58:474,-,10:50:86:A2:35:AC,-79,200
