,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
20409,20410,27-11-2022 02:15:47:068,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
20892,20893,27-11-2022 02:15:55:280,-,08:42:36:66:87:C6,-90,0b4c00090603960a0000a9
32512,32513,27-11-2022 02:19:12:838,-,08:42:36:66:87:C6,-93,0b4c00090603960a0000a9
33231,33232,27-11-2022 02:19:25:939,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
34586,34587,27-11-2022 02:19:48:758,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
36667,36668,27-11-2022 02:20:22:610,-,08:42:36:66:87:C6,-79,0b4c00090603960a0000a9
37097,37098,27-11-2022 02:20:29:357,-,08:42:36:66:87:C6,-93,0b4c00090603960a0000a9
38524,38525,27-11-2022 02:20:53:953,-,08:42:36:66:87:C6,-93,0b4c00090603960a0000a9
38676,38677,27-11-2022 02:20:56:181,-,08:42:36:66:87:C6,-93,0b4c00090603960a0000a9
39077,39078,27-11-2022 02:21:02:764,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
43631,43632,27-11-2022 02:22:18:646,-,08:42:36:66:87:C6,-90,0b4c00090603960a0000a9
45795,45796,27-11-2022 02:22:55:971,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
59885,59886,27-11-2022 02:26:54:385,-,08:42:36:66:87:C6,-91,0b4c00090603960a0000a9
61643,61644,27-11-2022 02:27:23:395,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
62275,62276,27-11-2022 02:27:35:626,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
62886,62887,27-11-2022 02:27:46:075,-,08:42:36:66:87:C6,-95,0b4c00090603960a0000a9
62908,62909,27-11-2022 02:27:46:450,-,08:42:36:66:87:C6,-94,0b4c00090603960a0000a9
66035,66036,27-11-2022 02:28:38:831,-,08:42:36:66:87:C6,-91,0b4c00090603960a0000a9
69721,69722,27-11-2022 02:29:42:458,-,08:42:36:66:87:C6,-79,0b4c00090603960a0000a9
73617,73618,27-11-2022 02:30:51:694,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
73723,73724,27-11-2022 02:30:54:109,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
73776,73777,27-11-2022 02:30:55:037,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
73796,73797,27-11-2022 02:30:55:429,-,08:42:36:66:87:C6,-92,0b4c00090603960a0000a9
73983,73984,27-11-2022 02:30:58:647,-,08:42:36:66:87:C6,-94,0b4c00090603960a0000a9
