,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
6,7,27-11-2022 02:10:04:308,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
13,14,27-11-2022 02:10:04:498,-,04:07:16:B3:1C:98,-66,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
24,25,27-11-2022 02:10:04:686,-,04:07:16:B3:1C:98,-66,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
35,36,27-11-2022 02:10:04:874,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
47,48,27-11-2022 02:10:05:062,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
58,59,27-11-2022 02:10:05:247,-,04:07:16:B3:1C:98,-79,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
73,74,27-11-2022 02:10:05:436,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
84,85,27-11-2022 02:10:05:619,-,04:07:16:B3:1C:98,-67,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
109,110,27-11-2022 02:10:06:004,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
126,127,27-11-2022 02:10:06:185,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
172,173,27-11-2022 02:10:06:935,-,04:07:16:B3:1C:98,-77,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
180,181,27-11-2022 02:10:07:128,-,04:07:16:B3:1C:98,-82,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
189,190,27-11-2022 02:10:07:312,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
197,198,27-11-2022 02:10:07:501,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
207,208,27-11-2022 02:10:07:682,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
212,213,27-11-2022 02:10:07:875,-,04:07:16:B3:1C:98,-65,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
220,221,27-11-2022 02:10:08:061,-,04:07:16:B3:1C:98,-71,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
226,227,27-11-2022 02:10:08:246,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
240,241,27-11-2022 02:10:08:616,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
250,251,27-11-2022 02:10:08:803,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
281,282,27-11-2022 02:10:09:543,-,04:07:16:B3:1C:98,-70,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
321,322,27-11-2022 02:10:10:288,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
366,367,27-11-2022 02:10:11:037,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
383,384,27-11-2022 02:10:11:415,-,04:07:16:B3:1C:98,-67,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
499,500,27-11-2022 02:10:13:279,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
550,551,27-11-2022 02:10:14:035,-,04:07:16:B3:1C:98,-70,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
578,579,27-11-2022 02:10:14:421,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
601,602,27-11-2022 02:10:14:772,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
625,626,27-11-2022 02:10:15:152,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
650,651,27-11-2022 02:10:15:521,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
676,677,27-11-2022 02:10:15:894,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
698,699,27-11-2022 02:10:16:274,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
707,708,27-11-2022 02:10:16:457,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
742,743,27-11-2022 02:10:17:021,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
766,767,27-11-2022 02:10:17:411,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
791,792,27-11-2022 02:10:17:780,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
805,806,27-11-2022 02:10:17:963,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
817,818,27-11-2022 02:10:18:155,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
869,870,27-11-2022 02:10:18:901,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
879,880,27-11-2022 02:10:19:089,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
891,892,27-11-2022 02:10:19:271,-,04:07:16:B3:1C:98,-67,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
919,920,27-11-2022 02:10:19:646,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
939,940,27-11-2022 02:10:20:035,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
989,990,27-11-2022 02:10:20:768,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1017,1018,27-11-2022 02:10:21:144,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1041,1042,27-11-2022 02:10:21:538,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1054,1055,27-11-2022 02:10:21:712,-,04:07:16:B3:1C:98,-67,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1069,1070,27-11-2022 02:10:21:895,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1093,1094,27-11-2022 02:10:22:264,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1113,1114,27-11-2022 02:10:22:636,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1141,1142,27-11-2022 02:10:23:014,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1169,1170,27-11-2022 02:10:23:390,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1221,1222,27-11-2022 02:10:24:317,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1229,1230,27-11-2022 02:10:24:504,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1250,1251,27-11-2022 02:10:24:883,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1266,1267,27-11-2022 02:10:25:069,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1276,1277,27-11-2022 02:10:25:255,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1293,1294,27-11-2022 02:10:25:439,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1304,1305,27-11-2022 02:10:25:633,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1329,1330,27-11-2022 02:10:25:990,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1343,1344,27-11-2022 02:10:26:183,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1353,1354,27-11-2022 02:10:26:374,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1372,1373,27-11-2022 02:10:26:551,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1380,1381,27-11-2022 02:10:26:759,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1396,1397,27-11-2022 02:10:26:933,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1410,1411,27-11-2022 02:10:27:119,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1424,1425,27-11-2022 02:10:27:314,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1463,1464,27-11-2022 02:10:27:868,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1475,1476,27-11-2022 02:10:28:093,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1501,1502,27-11-2022 02:10:28:434,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1528,1529,27-11-2022 02:10:28:821,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1541,1542,27-11-2022 02:10:28:994,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1567,1568,27-11-2022 02:10:29:393,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1596,1597,27-11-2022 02:10:29:759,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1624,1625,27-11-2022 02:10:30:126,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1639,1640,27-11-2022 02:10:30:319,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1649,1650,27-11-2022 02:10:30:501,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1664,1665,27-11-2022 02:10:30:681,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1688,1689,27-11-2022 02:10:31:056,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1699,1700,27-11-2022 02:10:31:241,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1713,1714,27-11-2022 02:10:31:429,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1742,1743,27-11-2022 02:10:32:000,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1751,1752,27-11-2022 02:10:32:190,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1759,1760,27-11-2022 02:10:32:364,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1772,1773,27-11-2022 02:10:32:565,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1782,1783,27-11-2022 02:10:32:739,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1809,1810,27-11-2022 02:10:33:118,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1821,1822,27-11-2022 02:10:33:296,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1831,1832,27-11-2022 02:10:33:484,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1843,1844,27-11-2022 02:10:33:675,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1850,1851,27-11-2022 02:10:33:864,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1864,1865,27-11-2022 02:10:34:047,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1875,1876,27-11-2022 02:10:34:239,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1886,1887,27-11-2022 02:10:34:433,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1901,1902,27-11-2022 02:10:34:610,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1913,1914,27-11-2022 02:10:34:798,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1925,1926,27-11-2022 02:10:34:983,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1939,1940,27-11-2022 02:10:35:181,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1950,1951,27-11-2022 02:10:35:360,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1961,1962,27-11-2022 02:10:35:551,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1969,1970,27-11-2022 02:10:35:743,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1987,1988,27-11-2022 02:10:35:915,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
1996,1997,27-11-2022 02:10:36:103,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2012,2013,27-11-2022 02:10:36:296,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2026,2027,27-11-2022 02:10:36:483,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2042,2043,27-11-2022 02:10:36:677,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2063,2064,27-11-2022 02:10:37:053,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2069,2070,27-11-2022 02:10:37:231,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2081,2082,27-11-2022 02:10:37:421,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2088,2089,27-11-2022 02:10:37:610,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2102,2103,27-11-2022 02:10:37:982,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2115,2116,27-11-2022 02:10:38:358,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2122,2123,27-11-2022 02:10:38:542,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2138,2139,27-11-2022 02:10:38:915,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2150,2151,27-11-2022 02:10:39:294,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2169,2170,27-11-2022 02:10:39:668,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2176,2177,27-11-2022 02:10:39:853,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2201,2202,27-11-2022 02:10:40:227,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2215,2216,27-11-2022 02:10:40:424,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2225,2226,27-11-2022 02:10:40:613,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2238,2239,27-11-2022 02:10:40:792,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2296,2297,27-11-2022 02:10:41:537,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2306,2307,27-11-2022 02:10:41:720,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2321,2322,27-11-2022 02:10:41:904,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2330,2331,27-11-2022 02:10:42:103,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2344,2345,27-11-2022 02:10:42:278,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2356,2357,27-11-2022 02:10:42:466,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2366,2367,27-11-2022 02:10:42:683,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2379,2380,27-11-2022 02:10:42:843,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2390,2391,27-11-2022 02:10:43:033,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2409,2410,27-11-2022 02:10:43:409,-,04:07:16:B3:1C:98,-75,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2432,2433,27-11-2022 02:10:43:778,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2440,2441,27-11-2022 02:10:43:962,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2448,2449,27-11-2022 02:10:44:155,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2455,2456,27-11-2022 02:10:44:331,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2463,2464,27-11-2022 02:10:44:523,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2470,2471,27-11-2022 02:10:44:714,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2478,2479,27-11-2022 02:10:44:898,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2482,2483,27-11-2022 02:10:45:097,-,04:07:16:B3:1C:98,-77,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2493,2494,27-11-2022 02:10:45:264,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2498,2499,27-11-2022 02:10:45:453,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2512,2513,27-11-2022 02:10:45:831,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2517,2518,27-11-2022 02:10:46:007,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2523,2524,27-11-2022 02:10:46:202,-,04:07:16:B3:1C:98,-74,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2530,2531,27-11-2022 02:10:46:390,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2538,2539,27-11-2022 02:10:46:578,-,04:07:16:B3:1C:98,-76,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2548,2549,27-11-2022 02:10:46:766,-,04:07:16:B3:1C:98,-72,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2566,2567,27-11-2022 02:10:46:956,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2576,2577,27-11-2022 02:10:47:139,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2581,2582,27-11-2022 02:10:47:328,-,04:07:16:B3:1C:98,-73,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2593,2594,27-11-2022 02:10:47:511,-,04:07:16:B3:1C:98,-78,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
2623,2624,27-11-2022 02:10:48:082,-,04:07:16:B3:1C:98,-68,194c000906032cc0a8010b130c0ad56be35b9a60010401030c
