,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
82149,82150,27-11-2022 02:33:19:570,-,41:12:A7:7E:76:98,-92,0b4c001006421d6dcedc08
93268,93269,27-11-2022 02:36:33:521,-,41:12:A7:7E:76:98,-94,0b4c001006421d6dcedc08
96613,96614,27-11-2022 02:37:35:089,-,41:12:A7:7E:76:98,-89,0b4c001006421d6dcedc38
100406,100407,27-11-2022 02:38:45:134,-,41:12:A7:7E:76:98,-92,0b4c001006421d6dcedc38
101371,101372,27-11-2022 02:39:02:754,-,41:12:A7:7E:76:98,-90,0b4c001006421d6dcedc38
102844,102845,27-11-2022 02:39:29:640,-,41:12:A7:7E:76:98,-92,0b4c001006421d6dcedc38
103830,103831,27-11-2022 02:39:48:693,-,41:12:A7:7E:76:98,-90,0b4c001006421d6dcedc38
