,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
100,101,27-11-2022 02:10:05:855,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
211,212,27-11-2022 02:10:07:869,-,DD:E7:A7:AF:86:B7,-79,074c0012020000
798,799,27-11-2022 02:10:17:879,-,DD:E7:A7:AF:86:B7,-79,074c0012020000
931,932,27-11-2022 02:10:19:890,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
1071,1072,27-11-2022 02:10:21:908,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
1206,1207,27-11-2022 02:10:23:901,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
1320,1321,27-11-2022 02:10:25:912,-,DD:E7:A7:AF:86:B7,-86,074c0012020000
1738,1739,27-11-2022 02:10:31:920,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
1988,1989,27-11-2022 02:10:35:927,-,DD:E7:A7:AF:86:B7,-88,074c0012020000
2185,2186,27-11-2022 02:10:39:936,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
2323,2324,27-11-2022 02:10:41:933,-,DD:E7:A7:AF:86:B7,-92,074c0012020000
2439,2440,27-11-2022 02:10:43:945,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
2515,2516,27-11-2022 02:10:45:950,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
2735,2736,27-11-2022 02:10:49:960,-,DD:E7:A7:AF:86:B7,-83,074c0012020000
2841,2842,27-11-2022 02:10:51:964,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
3102,3103,27-11-2022 02:10:55:995,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
3223,3224,27-11-2022 02:10:57:980,-,DD:E7:A7:AF:86:B7,-88,074c0012020000
3447,3448,27-11-2022 02:11:01:990,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
3551,3552,27-11-2022 02:11:04:002,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
3874,3875,27-11-2022 02:11:10:002,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
3961,3962,27-11-2022 02:11:12:031,-,DD:E7:A7:AF:86:B7,-91,074c0012020000
4092,4093,27-11-2022 02:11:14:022,-,DD:E7:A7:AF:86:B7,-91,074c0012020000
4217,4218,27-11-2022 02:11:16:047,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
4359,4360,27-11-2022 02:11:18:037,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
4484,4485,27-11-2022 02:11:20:030,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
4608,4609,27-11-2022 02:11:22:040,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
4723,4724,27-11-2022 02:11:24:044,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
4853,4854,27-11-2022 02:11:26:041,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
4989,4990,27-11-2022 02:11:28:095,-,DD:E7:A7:AF:86:B7,-91,074c0012020000
5136,5137,27-11-2022 02:11:30:083,-,DD:E7:A7:AF:86:B7,-94,074c0012020000
5664,5665,27-11-2022 02:11:38:092,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
5919,5920,27-11-2022 02:11:42:093,-,DD:E7:A7:AF:86:B7,-83,074c0012020000
6057,6058,27-11-2022 02:11:44:101,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
6323,6324,27-11-2022 02:11:48:109,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
6597,6598,27-11-2022 02:11:52:123,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
6721,6722,27-11-2022 02:11:54:120,-,DD:E7:A7:AF:86:B7,-89,074c0012020000
6850,6851,27-11-2022 02:11:56:134,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
6986,6987,27-11-2022 02:11:58:146,-,DD:E7:A7:AF:86:B7,-79,074c0012020000
7265,7266,27-11-2022 02:12:02:170,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
7391,7392,27-11-2022 02:12:04:179,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
7496,7497,27-11-2022 02:12:06:169,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
7624,7625,27-11-2022 02:12:08:161,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
7703,7704,27-11-2022 02:12:10:177,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
7777,7778,27-11-2022 02:12:12:175,-,DD:E7:A7:AF:86:B7,-92,074c0012020000
7852,7853,27-11-2022 02:12:14:180,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
7975,7976,27-11-2022 02:12:16:270,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
8102,8103,27-11-2022 02:12:18:243,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
8219,8220,27-11-2022 02:12:20:243,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
8909,8910,27-11-2022 02:12:32:243,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
9025,9026,27-11-2022 02:12:34:240,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
9132,9133,27-11-2022 02:12:36:251,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
9406,9407,27-11-2022 02:12:40:269,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
9521,9522,27-11-2022 02:12:42:276,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
9776,9777,27-11-2022 02:12:46:291,-,DD:E7:A7:AF:86:B7,-91,074c0012020000
9867,9868,27-11-2022 02:12:48:297,-,DD:E7:A7:AF:86:B7,-88,074c0012020000
10007,10008,27-11-2022 02:12:50:290,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
10267,10268,27-11-2022 02:12:54:296,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
10501,10502,27-11-2022 02:12:58:301,-,DD:E7:A7:AF:86:B7,-88,074c0012020000
10635,10636,27-11-2022 02:13:00:319,-,DD:E7:A7:AF:86:B7,-89,074c0012020000
10769,10770,27-11-2022 02:13:02:319,-,DD:E7:A7:AF:86:B7,-87,074c0012020000
10898,10899,27-11-2022 02:13:04:324,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
11155,11156,27-11-2022 02:13:08:342,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
11361,11362,27-11-2022 02:13:12:353,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
11732,11733,27-11-2022 02:13:18:373,-,DD:E7:A7:AF:86:B7,-82,074c0012020000
11842,11843,27-11-2022 02:13:20:375,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
12090,12091,27-11-2022 02:13:24:371,-,DD:E7:A7:AF:86:B7,-88,074c0012020000
12206,12207,27-11-2022 02:13:26:383,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
12311,12312,27-11-2022 02:13:28:396,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
12446,12447,27-11-2022 02:13:30:400,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
13164,13165,27-11-2022 02:13:42:423,-,DD:E7:A7:AF:86:B7,-81,074c0012020000
13408,13409,27-11-2022 02:13:46:433,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
14076,14077,27-11-2022 02:13:58:477,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
14399,14400,27-11-2022 02:14:04:499,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
14538,14539,27-11-2022 02:14:06:476,-,DD:E7:A7:AF:86:B7,-89,074c0012020000
15148,15149,27-11-2022 02:14:18:541,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
15395,15396,27-11-2022 02:14:22:525,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
15521,15522,27-11-2022 02:14:24:531,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
15647,15648,27-11-2022 02:14:26:533,-,DD:E7:A7:AF:86:B7,-80,074c0012020000
15775,15776,27-11-2022 02:14:28:525,-,DD:E7:A7:AF:86:B7,-77,074c0012020000
15906,15907,27-11-2022 02:14:30:539,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
16014,16015,27-11-2022 02:14:32:545,-,DD:E7:A7:AF:86:B7,-83,074c0012020000
16257,16258,27-11-2022 02:14:36:549,-,DD:E7:A7:AF:86:B7,-77,074c0012020000
16366,16367,27-11-2022 02:14:38:563,-,DD:E7:A7:AF:86:B7,-77,074c0012020000
16483,16484,27-11-2022 02:14:40:563,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
16614,16615,27-11-2022 02:14:42:582,-,DD:E7:A7:AF:86:B7,-84,074c0012020000
16729,16730,27-11-2022 02:14:44:585,-,DD:E7:A7:AF:86:B7,-85,074c0012020000
16859,16860,27-11-2022 02:14:46:574,-,DD:E7:A7:AF:86:B7,-92,074c0012020000
17128,17129,27-11-2022 02:14:50:578,-,DD:E7:A7:AF:86:B7,-78,074c0012020000
17254,17255,27-11-2022 02:14:52:594,-,DD:E7:A7:AF:86:B7,-77,074c0012020000
17483,17484,27-11-2022 02:14:56:619,-,DD:E7:A7:AF:86:B7,-90,074c0012020000
