,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
16,17,27-11-2022 02:10:04:541,-,52:E5:04:FD:F3:1D,-72,0b4c001006061d0dfe4608
51,52,27-11-2022 02:10:05:097,-,52:E5:04:FD:F3:1D,-81,0b4c001006061d0dfe4608
68,69,27-11-2022 02:10:05:371,-,52:E5:04:FD:F3:1D,-78,0b4c001006061d0dfe4608
190,191,27-11-2022 02:10:07:336,-,52:E5:04:FD:F3:1D,-72,0b4c001006061d0dfe4608
306,307,27-11-2022 02:10:10:076,-,52:E5:04:FD:F3:1D,-78,0b4c001006061d0dfe4608
327,328,27-11-2022 02:10:10:358,-,52:E5:04:FD:F3:1D,-72,0b4c001006061d0dfe4608
388,389,27-11-2022 02:10:11:456,-,52:E5:04:FD:F3:1D,-72,0b4c001006061d0dfe4608
405,406,27-11-2022 02:10:11:734,-,52:E5:04:FD:F3:1D,-72,0b4c001006061d0dfe4608
420,421,27-11-2022 02:10:12:008,-,52:E5:04:FD:F3:1D,-78,0b4c001006061d0dfe4608
450,451,27-11-2022 02:10:12:572,-,52:E5:04:FD:F3:1D,-73,0b4c001006061d0dfe4608
507,508,27-11-2022 02:10:13:384,-,52:E5:04:FD:F3:1D,-76,0b4c001006061d0dfe4608
529,530,27-11-2022 02:10:13:667,-,52:E5:04:FD:F3:1D,-70,0b4c001006061d0dfe4608
543,544,27-11-2022 02:10:13:935,-,52:E5:04:FD:F3:1D,-69,0b4c001006061d0dfe4608
560,561,27-11-2022 02:10:14:196,-,52:E5:04:FD:F3:1D,-73,0b4c001006061d0dfe4608
581,582,27-11-2022 02:10:14:475,-,52:E5:04:FD:F3:1D,-79,0b4c001006061d0dfe4608
635,636,27-11-2022 02:10:15:297,-,52:E5:04:FD:F3:1D,-79,0b4c001006061d0dfe4608
673,674,27-11-2022 02:10:15:867,-,52:E5:04:FD:F3:1D,-73,0b4c001006061d0dfe4608
690,691,27-11-2022 02:10:16:150,-,52:E5:04:FD:F3:1D,-74,0b4c001006061d0dfe4608
774,775,27-11-2022 02:10:17:492,-,52:E5:04:FD:F3:1D,-76,0b4c001006061d0dfe4608
790,791,27-11-2022 02:10:17:770,-,52:E5:04:FD:F3:1D,-75,0b4c001006061d0dfe4608
847,848,27-11-2022 02:10:18:592,-,52:E5:04:FD:F3:1D,-75,0b4c001006061d0dfe4608
