,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
9,10,27-11-2022 02:10:04:381,-,1A:C2:0F:9E:C7:09,-38,200
76,77,27-11-2022 02:10:05:469,-,1A:C2:0F:9E:C7:09,-39,200
92,93,27-11-2022 02:10:05:774,-,1A:C2:0F:9E:C7:09,-38,200
112,113,27-11-2022 02:10:06:024,-,1A:C2:0F:9E:C7:09,-40,200
132,133,27-11-2022 02:10:06:290,-,1A:C2:0F:9E:C7:09,-38,200
165,166,27-11-2022 02:10:06:855,-,1A:C2:0F:9E:C7:09,-39,200
193,194,27-11-2022 02:10:07:380,-,1A:C2:0F:9E:C7:09,-33,200
205,206,27-11-2022 02:10:07:662,-,1A:C2:0F:9E:C7:09,-39,200
215,216,27-11-2022 02:10:07:924,-,1A:C2:0F:9E:C7:09,-32,200
273,274,27-11-2022 02:10:09:296,-,1A:C2:0F:9E:C7:09,-37,200
291,292,27-11-2022 02:10:09:838,-,1A:C2:0F:9E:C7:09,-35,200
330,331,27-11-2022 02:10:10:381,-,1A:C2:0F:9E:C7:09,-33,200
345,346,27-11-2022 02:10:10:643,-,1A:C2:0F:9E:C7:09,-34,200
360,361,27-11-2022 02:10:10:921,-,1A:C2:0F:9E:C7:09,-39,200
373,374,27-11-2022 02:10:11:201,-,1A:C2:0F:9E:C7:09,-40,200
389,390,27-11-2022 02:10:11:464,-,1A:C2:0F:9E:C7:09,-57,200
406,407,27-11-2022 02:10:11:743,-,1A:C2:0F:9E:C7:09,-56,200
421,422,27-11-2022 02:10:12:016,-,1A:C2:0F:9E:C7:09,-62,200
432,433,27-11-2022 02:10:12:280,-,1A:C2:0F:9E:C7:09,-65,200
449,450,27-11-2022 02:10:12:563,-,1A:C2:0F:9E:C7:09,-58,200
467,468,27-11-2022 02:10:12:821,-,1A:C2:0F:9E:C7:09,-55,200
505,506,27-11-2022 02:10:13:367,-,1A:C2:0F:9E:C7:09,-55,200
527,528,27-11-2022 02:10:13:650,-,1A:C2:0F:9E:C7:09,-53,200
541,542,27-11-2022 02:10:13:910,-,1A:C2:0F:9E:C7:09,-49,200
559,560,27-11-2022 02:10:14:169,-,1A:C2:0F:9E:C7:09,-49,200
580,581,27-11-2022 02:10:14:442,-,1A:C2:0F:9E:C7:09,-53,200
597,598,27-11-2022 02:10:14:731,-,1A:C2:0F:9E:C7:09,-50,200
611,612,27-11-2022 02:10:14:989,-,1A:C2:0F:9E:C7:09,-50,200
631,632,27-11-2022 02:10:15:255,-,1A:C2:0F:9E:C7:09,-48,200
651,652,27-11-2022 02:10:15:528,-,1A:C2:0F:9E:C7:09,-54,200
667,668,27-11-2022 02:10:15:813,-,1A:C2:0F:9E:C7:09,-61,200
716,717,27-11-2022 02:10:16:614,-,1A:C2:0F:9E:C7:09,-59,200
730,731,27-11-2022 02:10:16:895,-,1A:C2:0F:9E:C7:09,-78,200
753,754,27-11-2022 02:10:17:156,-,1A:C2:0F:9E:C7:09,-61,200
787,788,27-11-2022 02:10:17:707,-,1A:C2:0F:9E:C7:09,-67,200
840,841,27-11-2022 02:10:18:522,-,1A:C2:0F:9E:C7:09,-61,200
862,863,27-11-2022 02:10:18:800,-,1A:C2:0F:9E:C7:09,-65,200
877,878,27-11-2022 02:10:19:065,-,1A:C2:0F:9E:C7:09,-62,200
898,899,27-11-2022 02:10:19:335,-,1A:C2:0F:9E:C7:09,-56,200
916,917,27-11-2022 02:10:19:603,-,1A:C2:0F:9E:C7:09,-58,200
949,950,27-11-2022 02:10:20:159,-,1A:C2:0F:9E:C7:09,-60,200
984,985,27-11-2022 02:10:20:697,-,1A:C2:0F:9E:C7:09,-62,200
1023,1024,27-11-2022 02:10:21:241,-,1A:C2:0F:9E:C7:09,-72,200
1111,1112,27-11-2022 02:10:22:605,-,1A:C2:0F:9E:C7:09,-63,200
1171,1172,27-11-2022 02:10:23:414,-,1A:C2:0F:9E:C7:09,-60,200
1189,1190,27-11-2022 02:10:23:685,-,1A:C2:0F:9E:C7:09,-59,200
1218,1219,27-11-2022 02:10:24:233,-,1A:C2:0F:9E:C7:09,-72,200
1228,1229,27-11-2022 02:10:24:493,-,1A:C2:0F:9E:C7:09,-71,200
1246,1247,27-11-2022 02:10:24:766,-,1A:C2:0F:9E:C7:09,-68,200
1264,1265,27-11-2022 02:10:25:040,-,1A:C2:0F:9E:C7:09,-68,200
1284,1285,27-11-2022 02:10:25:314,-,1A:C2:0F:9E:C7:09,-77,200
1302,1303,27-11-2022 02:10:25:590,-,1A:C2:0F:9E:C7:09,-68,200
1339,1340,27-11-2022 02:10:26:132,-,1A:C2:0F:9E:C7:09,-72,200
1359,1360,27-11-2022 02:10:26:426,-,1A:C2:0F:9E:C7:09,-68,200
1397,1398,27-11-2022 02:10:26:948,-,1A:C2:0F:9E:C7:09,-73,200
1418,1419,27-11-2022 02:10:27:226,-,1A:C2:0F:9E:C7:09,-74,200
1455,1456,27-11-2022 02:10:27:775,-,1A:C2:0F:9E:C7:09,-86,200
1471,1472,27-11-2022 02:10:28:067,-,1A:C2:0F:9E:C7:09,-72,200
1490,1491,27-11-2022 02:10:28:307,-,1A:C2:0F:9E:C7:09,-76,200
1511,1512,27-11-2022 02:10:28:584,-,1A:C2:0F:9E:C7:09,-73,200
1553,1554,27-11-2022 02:10:29:118,-,1A:C2:0F:9E:C7:09,-73,200
1569,1570,27-11-2022 02:10:29:414,-,1A:C2:0F:9E:C7:09,-72,200
1589,1590,27-11-2022 02:10:29:668,-,1A:C2:0F:9E:C7:09,-66,200
1630,1631,27-11-2022 02:10:30:228,-,1A:C2:0F:9E:C7:09,-66,200
1647,1648,27-11-2022 02:10:30:483,-,1A:C2:0F:9E:C7:09,-74,200
1669,1670,27-11-2022 02:10:30:759,-,1A:C2:0F:9E:C7:09,-74,200
1686,1687,27-11-2022 02:10:31:028,-,1A:C2:0F:9E:C7:09,-79,200
1702,1703,27-11-2022 02:10:31:303,-,1A:C2:0F:9E:C7:09,-70,200
1719,1720,27-11-2022 02:10:31:579,-,1A:C2:0F:9E:C7:09,-69,200
1744,1745,27-11-2022 02:10:32:121,-,1A:C2:0F:9E:C7:09,-75,200
1777,1778,27-11-2022 02:10:32:677,-,1A:C2:0F:9E:C7:09,-67,200
1801,1802,27-11-2022 02:10:32:943,-,1A:C2:0F:9E:C7:09,-69,200
1817,1818,27-11-2022 02:10:33:205,-,1A:C2:0F:9E:C7:09,-68,200
1830,1831,27-11-2022 02:10:33:476,-,1A:C2:0F:9E:C7:09,-75,200
1844,1845,27-11-2022 02:10:33:742,-,1A:C2:0F:9E:C7:09,-76,200
1861,1862,27-11-2022 02:10:34:013,-,1A:C2:0F:9E:C7:09,-70,200
1878,1879,27-11-2022 02:10:34:278,-,1A:C2:0F:9E:C7:09,-67,200
1898,1899,27-11-2022 02:10:34:564,-,1A:C2:0F:9E:C7:09,-76,200
1934,1935,27-11-2022 02:10:35:104,-,1A:C2:0F:9E:C7:09,-76,200
1951,1952,27-11-2022 02:10:35:368,-,1A:C2:0F:9E:C7:09,-67,200
1986,1987,27-11-2022 02:10:35:904,-,1A:C2:0F:9E:C7:09,-74,200
2024,2025,27-11-2022 02:10:36:468,-,1A:C2:0F:9E:C7:09,-84,200
2062,2063,27-11-2022 02:10:36:997,-,1A:C2:0F:9E:C7:09,-76,200
2071,2072,27-11-2022 02:10:37:273,-,1A:C2:0F:9E:C7:09,-78,200
2083,2084,27-11-2022 02:10:37:546,-,1A:C2:0F:9E:C7:09,-82,200
2108,2109,27-11-2022 02:10:38:084,-,1A:C2:0F:9E:C7:09,-87,200
2137,2138,27-11-2022 02:10:38:901,-,1A:C2:0F:9E:C7:09,-83,200
