,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
72329,72330,27-11-2022 02:30:27:426,-,ED:85:DA:A7:B9:B9,-63,074c0012020001
72356,72357,27-11-2022 02:30:27:780,-,ED:85:DA:A7:B9:B9,-64,074c0012020001
72445,72446,27-11-2022 02:30:29:753,-,ED:85:DA:A7:B9:B9,-64,074c0012020001
72508,72509,27-11-2022 02:30:31:523,-,ED:85:DA:A7:B9:B9,-59,074c0012020001
72523,72524,27-11-2022 02:30:31:726,-,ED:85:DA:A7:B9:B9,-65,074c0012020001
72768,72769,27-11-2022 02:30:35:707,-,ED:85:DA:A7:B9:B9,-38,074c0012020001
72866,72867,27-11-2022 02:30:37:698,-,ED:85:DA:A7:B9:B9,-32,074c0012020001
72950,72951,27-11-2022 02:30:39:710,-,ED:85:DA:A7:B9:B9,-61,074c0012020001
73063,73064,27-11-2022 02:30:41:702,-,ED:85:DA:A7:B9:B9,-62,074c0012020001
73179,73180,27-11-2022 02:30:43:709,-,ED:85:DA:A7:B9:B9,-60,074c0012020001
73281,73282,27-11-2022 02:30:45:716,-,ED:85:DA:A7:B9:B9,-74,074c0012020001
73502,73503,27-11-2022 02:30:49:719,-,ED:85:DA:A7:B9:B9,-66,074c0012020001
73620,73621,27-11-2022 02:30:51:726,-,ED:85:DA:A7:B9:B9,-74,074c0012020001
73947,73948,27-11-2022 02:30:57:728,-,ED:85:DA:A7:B9:B9,-79,074c0012020001
74273,74274,27-11-2022 02:31:03:743,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
74402,74403,27-11-2022 02:31:05:732,-,ED:85:DA:A7:B9:B9,-74,074c0012020001
74644,74645,27-11-2022 02:31:09:754,-,ED:85:DA:A7:B9:B9,-74,074c0012020001
74771,74772,27-11-2022 02:31:11:748,-,ED:85:DA:A7:B9:B9,-76,074c0012020001
75126,75127,27-11-2022 02:31:17:752,-,ED:85:DA:A7:B9:B9,-76,074c0012020001
75373,75374,27-11-2022 02:31:21:768,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
75494,75495,27-11-2022 02:31:23:745,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
75746,75747,27-11-2022 02:31:27:752,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
75860,75861,27-11-2022 02:31:29:755,-,ED:85:DA:A7:B9:B9,-69,074c0012020001
76040,76041,27-11-2022 02:31:33:756,-,ED:85:DA:A7:B9:B9,-65,074c0012020001
76157,76158,27-11-2022 02:31:35:770,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
76386,76387,27-11-2022 02:31:39:757,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
76515,76516,27-11-2022 02:31:41:764,-,ED:85:DA:A7:B9:B9,-70,074c0012020001
76747,76748,27-11-2022 02:31:45:768,-,ED:85:DA:A7:B9:B9,-74,074c0012020001
77222,77223,27-11-2022 02:31:53:770,-,ED:85:DA:A7:B9:B9,-76,074c0012020001
77429,77430,27-11-2022 02:31:57:787,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
77499,77500,27-11-2022 02:31:59:781,-,ED:85:DA:A7:B9:B9,-83,074c0012020001
77616,77617,27-11-2022 02:32:01:797,-,ED:85:DA:A7:B9:B9,-79,074c0012020001
77722,77723,27-11-2022 02:32:03:786,-,ED:85:DA:A7:B9:B9,-79,074c0012020001
77839,77840,27-11-2022 02:32:05:787,-,ED:85:DA:A7:B9:B9,-67,074c0012020001
77947,77948,27-11-2022 02:32:07:790,-,ED:85:DA:A7:B9:B9,-67,074c0012020001
78303,78304,27-11-2022 02:32:13:787,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
78672,78673,27-11-2022 02:32:19:800,-,ED:85:DA:A7:B9:B9,-83,074c0012020001
78784,78785,27-11-2022 02:32:21:807,-,ED:85:DA:A7:B9:B9,-89,074c0012020001
79004,79005,27-11-2022 02:32:25:802,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
79114,79115,27-11-2022 02:32:27:798,-,ED:85:DA:A7:B9:B9,-75,074c0012020001
79224,79225,27-11-2022 02:32:29:793,-,ED:85:DA:A7:B9:B9,-71,074c0012020001
79313,79314,27-11-2022 02:32:31:801,-,ED:85:DA:A7:B9:B9,-70,074c0012020001
79397,79398,27-11-2022 02:32:33:797,-,ED:85:DA:A7:B9:B9,-84,074c0012020001
79495,79496,27-11-2022 02:32:35:797,-,ED:85:DA:A7:B9:B9,-85,074c0012020001
79623,79624,27-11-2022 02:32:37:801,-,ED:85:DA:A7:B9:B9,-85,074c0012020001
79751,79752,27-11-2022 02:32:39:810,-,ED:85:DA:A7:B9:B9,-70,074c0012020001
79872,79873,27-11-2022 02:32:41:804,-,ED:85:DA:A7:B9:B9,-83,074c0012020001
79997,79998,27-11-2022 02:32:43:809,-,ED:85:DA:A7:B9:B9,-84,074c0012020001
80229,80230,27-11-2022 02:32:47:828,-,ED:85:DA:A7:B9:B9,-84,074c0012020001
80353,80354,27-11-2022 02:32:49:825,-,ED:85:DA:A7:B9:B9,-83,074c0012020001
80477,80478,27-11-2022 02:32:51:816,-,ED:85:DA:A7:B9:B9,-70,074c0012020001
80591,80592,27-11-2022 02:32:53:812,-,ED:85:DA:A7:B9:B9,-82,074c0012020001
80710,80711,27-11-2022 02:32:55:821,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
80832,80833,27-11-2022 02:32:57:810,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
80958,80959,27-11-2022 02:32:59:821,-,ED:85:DA:A7:B9:B9,-73,074c0012020001
81086,81087,27-11-2022 02:33:01:830,-,ED:85:DA:A7:B9:B9,-72,074c0012020001
81310,81311,27-11-2022 02:33:05:824,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
81417,81418,27-11-2022 02:33:07:826,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
81544,81545,27-11-2022 02:33:09:825,-,ED:85:DA:A7:B9:B9,-68,074c0012020001
81661,81662,27-11-2022 02:33:11:832,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
81790,81791,27-11-2022 02:33:13:839,-,ED:85:DA:A7:B9:B9,-79,074c0012020001
81902,81903,27-11-2022 02:33:15:824,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
82030,82031,27-11-2022 02:33:17:833,-,ED:85:DA:A7:B9:B9,-68,074c0012020001
82161,82162,27-11-2022 02:33:19:837,-,ED:85:DA:A7:B9:B9,-67,074c0012020001
82265,82266,27-11-2022 02:33:21:832,-,ED:85:DA:A7:B9:B9,-76,074c0012020001
82503,82504,27-11-2022 02:33:25:830,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
82616,82617,27-11-2022 02:33:27:844,-,ED:85:DA:A7:B9:B9,-69,074c0012020001
82940,82941,27-11-2022 02:33:33:851,-,ED:85:DA:A7:B9:B9,-75,074c0012020001
83024,83025,27-11-2022 02:33:35:841,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
83141,83142,27-11-2022 02:33:37:845,-,ED:85:DA:A7:B9:B9,-79,074c0012020001
83271,83272,27-11-2022 02:33:39:839,-,ED:85:DA:A7:B9:B9,-72,074c0012020001
83388,83389,27-11-2022 02:33:41:840,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
83518,83519,27-11-2022 02:33:43:874,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
83638,83639,27-11-2022 02:33:45:852,-,ED:85:DA:A7:B9:B9,-77,074c0012020001
83762,83763,27-11-2022 02:33:47:847,-,ED:85:DA:A7:B9:B9,-70,074c0012020001
84115,84116,27-11-2022 02:33:53:850,-,ED:85:DA:A7:B9:B9,-77,074c0012020001
84242,84243,27-11-2022 02:33:55:853,-,ED:85:DA:A7:B9:B9,-76,074c0012020001
84499,84500,27-11-2022 02:33:59:865,-,ED:85:DA:A7:B9:B9,-77,074c0012020001
84622,84623,27-11-2022 02:34:01:858,-,ED:85:DA:A7:B9:B9,-78,074c0012020001
84988,84989,27-11-2022 02:34:07:892,-,ED:85:DA:A7:B9:B9,-66,074c0012020001
85114,85115,27-11-2022 02:34:09:878,-,ED:85:DA:A7:B9:B9,-72,074c0012020001
85460,85461,27-11-2022 02:34:15:890,-,ED:85:DA:A7:B9:B9,-73,074c0012020001
85564,85565,27-11-2022 02:34:17:876,-,ED:85:DA:A7:B9:B9,-71,074c0012020001
85683,85684,27-11-2022 02:34:19:878,-,ED:85:DA:A7:B9:B9,-77,074c0012020001
86059,86060,27-11-2022 02:34:25:889,-,ED:85:DA:A7:B9:B9,-75,074c0012020001
86520,86521,27-11-2022 02:34:33:892,-,ED:85:DA:A7:B9:B9,-77,074c0012020001
86791,86792,27-11-2022 02:34:39:903,-,ED:85:DA:A7:B9:B9,-69,074c0012020001
86897,86898,27-11-2022 02:34:41:905,-,ED:85:DA:A7:B9:B9,-84,074c0012020001
87011,87012,27-11-2022 02:34:43:905,-,ED:85:DA:A7:B9:B9,-73,074c0012020001
87236,87237,27-11-2022 02:34:47:908,-,ED:85:DA:A7:B9:B9,-71,074c0012020001
87359,87360,27-11-2022 02:34:49:911,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
87461,87462,27-11-2022 02:34:51:915,-,ED:85:DA:A7:B9:B9,-68,074c0012020001
87678,87679,27-11-2022 02:34:55:917,-,ED:85:DA:A7:B9:B9,-81,074c0012020001
87773,87774,27-11-2022 02:34:57:926,-,ED:85:DA:A7:B9:B9,-72,074c0012020001
87865,87866,27-11-2022 02:34:59:931,-,ED:85:DA:A7:B9:B9,-68,074c0012020001
88000,88001,27-11-2022 02:35:01:935,-,ED:85:DA:A7:B9:B9,-80,074c0012020001
