,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
89536,89537,27-11-2022 02:35:29:047,-,50:E9:A4:FA:2D:38,-77,0b4c001006421d6dcedc08
94567,94568,27-11-2022 02:36:57:522,-,50:E9:A4:FA:2D:38,-92,0b4c001006421d6dcedc38
95314,95315,27-11-2022 02:37:11:069,-,50:E9:A4:FA:2D:38,-91,0b4c001006421d6dcedc38
95378,95379,27-11-2022 02:37:12:168,-,50:E9:A4:FA:2D:38,-91,0b4c001006421d6dcedc38
95907,95908,27-11-2022 02:37:21:658,-,50:E9:A4:FA:2D:38,-92,0b4c001006421d6dcedc38
95927,95928,27-11-2022 02:37:21:937,-,50:E9:A4:FA:2D:38,-92,0b4c001006421d6dcedc38
98223,98224,27-11-2022 02:38:05:542,-,50:E9:A4:FA:2D:38,-92,0b4c001006421d6dcedc38
98546,98547,27-11-2022 02:38:11:109,-,50:E9:A4:FA:2D:38,-90,0b4c001006421d6dcedc38
99855,99856,27-11-2022 02:38:34:110,-,50:E9:A4:FA:2D:38,-90,0b4c001006421d6dcedc38
103221,103222,27-11-2022 02:39:37:531,-,50:E9:A4:FA:2D:38,-90,0b4c001006421d6dcedc38
