,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
94,95,27-11-2022 02:10:05:794,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
124,125,27-11-2022 02:10:06:169,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
344,345,27-11-2022 02:10:10:634,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
382,383,27-11-2022 02:10:11:408,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
476,477,27-11-2022 02:10:12:907,-,5D:D6:7B:95:7E:3D,-85,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
549,550,27-11-2022 02:10:14:027,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
602,603,27-11-2022 02:10:14:779,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
717,718,27-11-2022 02:10:16:656,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c344810064e1dc5711708
999,1000,27-11-2022 02:10:20:886,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1081,1082,27-11-2022 02:10:22:054,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1153,1154,27-11-2022 02:10:23:145,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1190,1191,27-11-2022 02:10:23:697,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1205,1206,27-11-2022 02:10:23:895,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1212,1213,27-11-2022 02:10:24:097,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1272,1273,27-11-2022 02:10:25:215,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1340,1341,27-11-2022 02:10:26:150,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1350,1351,27-11-2022 02:10:26:329,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1371,1372,27-11-2022 02:10:26:517,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1376,1377,27-11-2022 02:10:26:705,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1430,1431,27-11-2022 02:10:27:449,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1480,1481,27-11-2022 02:10:28:195,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1497,1498,27-11-2022 02:10:28:380,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1520,1521,27-11-2022 02:10:28:765,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1592,1593,27-11-2022 02:10:29:706,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1607,1608,27-11-2022 02:10:29:896,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1646,1647,27-11-2022 02:10:30:463,-,5D:D6:7B:95:7E:3D,-85,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1685,1686,27-11-2022 02:10:31:023,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1720,1721,27-11-2022 02:10:31:587,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1885,1886,27-11-2022 02:10:34:423,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1923,1924,27-11-2022 02:10:34:973,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1937,1938,27-11-2022 02:10:35:163,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1985,1986,27-11-2022 02:10:35:895,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
1995,1996,27-11-2022 02:10:36:089,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2053,2054,27-11-2022 02:10:36:861,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2127,2128,27-11-2022 02:10:38:746,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2186,2187,27-11-2022 02:10:39:945,-,5D:D6:7B:95:7E:3D,-85,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2218,2219,27-11-2022 02:10:40:510,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2303,2304,27-11-2022 02:10:41:658,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2580,2581,27-11-2022 02:10:47:309,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2591,2592,27-11-2022 02:10:47:484,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2717,2718,27-11-2022 02:10:49:556,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2754,2755,27-11-2022 02:10:50:335,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2821,2822,27-11-2022 02:10:51:463,-,5D:D6:7B:95:7E:3D,-85,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2872,2873,27-11-2022 02:10:52:589,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2886,2887,27-11-2022 02:10:52:781,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
2917,2918,27-11-2022 02:10:53:353,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3088,3089,27-11-2022 02:10:55:774,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3228,3229,27-11-2022 02:10:58:025,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3241,3242,27-11-2022 02:10:58:254,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3310,3311,27-11-2022 02:10:59:363,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3322,3323,27-11-2022 02:10:59:560,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3439,3440,27-11-2022 02:11:01:806,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3478,3479,27-11-2022 02:11:02:558,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3542,3543,27-11-2022 02:11:03:871,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3560,3561,27-11-2022 02:11:04:058,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3633,3634,27-11-2022 02:11:05:184,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3742,3743,27-11-2022 02:11:06:900,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3768,3769,27-11-2022 02:11:07:261,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
3998,3999,27-11-2022 02:11:12:527,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4041,4042,27-11-2022 02:11:13:273,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4112,4113,27-11-2022 02:11:14:413,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4134,4135,27-11-2022 02:11:14:771,-,5D:D6:7B:95:7E:3D,-92,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4264,4265,27-11-2022 02:11:16:641,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4315,4316,27-11-2022 02:11:17:405,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4342,4343,27-11-2022 02:11:17:778,-,5D:D6:7B:95:7E:3D,-81,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4439,4440,27-11-2022 02:11:19:273,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4463,4464,27-11-2022 02:11:19:653,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4592,4593,27-11-2022 02:11:21:911,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
4906,4907,27-11-2022 02:11:26:780,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5004,5005,27-11-2022 02:11:28:321,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5047,5048,27-11-2022 02:11:28:868,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5062,5063,27-11-2022 02:11:29:054,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5076,5077,27-11-2022 02:11:29:240,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5093,5094,27-11-2022 02:11:29:457,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5103,5104,27-11-2022 02:11:29:635,-,5D:D6:7B:95:7E:3D,-93,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5145,5146,27-11-2022 02:11:30:224,-,5D:D6:7B:95:7E:3D,-88,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5160,5161,27-11-2022 02:11:30:390,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5214,5215,27-11-2022 02:11:31:123,-,5D:D6:7B:95:7E:3D,-87,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5257,5258,27-11-2022 02:11:31:678,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5297,5298,27-11-2022 02:11:32:237,-,5D:D6:7B:95:7E:3D,-89,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5318,5319,27-11-2022 02:11:32:628,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5444,5445,27-11-2022 02:11:34:865,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5459,5460,27-11-2022 02:11:35:049,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5513,5514,27-11-2022 02:11:36:004,-,5D:D6:7B:95:7E:3D,-82,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5526,5527,27-11-2022 02:11:36:184,-,5D:D6:7B:95:7E:3D,-84,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5677,5678,27-11-2022 02:11:38:263,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5741,5742,27-11-2022 02:11:39:387,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5831,5832,27-11-2022 02:11:40:691,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5863,5864,27-11-2022 02:11:41:238,-,5D:D6:7B:95:7E:3D,-90,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
5967,5968,27-11-2022 02:11:42:753,-,5D:D6:7B:95:7E:3D,-83,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
6108,6109,27-11-2022 02:11:45:010,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
6125,6126,27-11-2022 02:11:45:239,-,5D:D6:7B:95:7E:3D,-86,1b4c000c0e00beaca9b654ee52ba22fe9c34481006421dc5711748
