,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
5,6,27-11-2022 02:10:04:279,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
46,47,27-11-2022 02:10:05:044,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
298,299,27-11-2022 02:10:09:953,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
392,393,27-11-2022 02:10:11:496,-,49:FC:E6:32:95:7D,-89,09e0000108ca90f6a1
407,408,27-11-2022 02:10:11:756,-,49:FC:E6:32:95:7D,-80,09e0000108ca90f6a1
621,622,27-11-2022 02:10:15:114,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
731,732,27-11-2022 02:10:16:907,-,49:FC:E6:32:95:7D,-89,09e0000108ca90f6a1
785,786,27-11-2022 02:10:17:683,-,49:FC:E6:32:95:7D,-85,09e0000108ca90f6a1
874,875,27-11-2022 02:10:18:990,-,49:FC:E6:32:95:7D,-85,09e0000108ca90f6a1
907,908,27-11-2022 02:10:19:505,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
928,929,27-11-2022 02:10:19:762,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
937,938,27-11-2022 02:10:20:018,-,49:FC:E6:32:95:7D,-86,09e0000108ca90f6a1
1057,1058,27-11-2022 02:10:21:807,-,49:FC:E6:32:95:7D,-84,09e0000108ca90f6a1
1083,1084,27-11-2022 02:10:22:072,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
1096,1097,27-11-2022 02:10:22:313,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
1203,1204,27-11-2022 02:10:23:878,-,49:FC:E6:32:95:7D,-90,09e0000108ca90f6a1
1224,1225,27-11-2022 02:10:24:412,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
1240,1241,27-11-2022 02:10:24:649,-,49:FC:E6:32:95:7D,-90,09e0000108ca90f6a1
1292,1293,27-11-2022 02:10:25:423,-,49:FC:E6:32:95:7D,-84,09e0000108ca90f6a1
1311,1312,27-11-2022 02:10:25:683,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
1435,1436,27-11-2022 02:10:27:499,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
1467,1468,27-11-2022 02:10:28:021,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
1543,1544,27-11-2022 02:10:29:038,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
1620,1621,27-11-2022 02:10:30:074,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
1746,1747,27-11-2022 02:10:32:143,-,49:FC:E6:32:95:7D,-86,09e0000108ca90f6a1
1760,1761,27-11-2022 02:10:32:393,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
1776,1777,27-11-2022 02:10:32:669,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
1990,1991,27-11-2022 02:10:36:007,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
2009,2010,27-11-2022 02:10:36:254,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
2028,2029,27-11-2022 02:10:36:515,-,49:FC:E6:32:95:7D,-85,09e0000108ca90f6a1
2047,2048,27-11-2022 02:10:36:772,-,49:FC:E6:32:95:7D,-89,09e0000108ca90f6a1
2180,2181,27-11-2022 02:10:39:892,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
2246,2247,27-11-2022 02:10:40:933,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
2400,2401,27-11-2022 02:10:43:242,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
2528,2529,27-11-2022 02:10:46:342,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
2661,2662,27-11-2022 02:10:48:690,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
2808,2809,27-11-2022 02:10:51:276,-,49:FC:E6:32:95:7D,-94,09e0000108ca90f6a1
2825,2826,27-11-2022 02:10:51:528,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
2888,2889,27-11-2022 02:10:52:810,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
2897,2898,27-11-2022 02:10:53:078,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
3040,3041,27-11-2022 02:10:55:122,-,49:FC:E6:32:95:7D,-86,09e0000108ca90f6a1
3127,3128,27-11-2022 02:10:56:414,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
3188,3189,27-11-2022 02:10:57:448,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
3367,3368,27-11-2022 02:11:00:558,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
3452,3453,27-11-2022 02:11:02:080,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
3498,3499,27-11-2022 02:11:02:859,-,49:FC:E6:32:95:7D,-81,09e0000108ca90f6a1
3706,3707,27-11-2022 02:11:06:452,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
3765,3766,27-11-2022 02:11:07:236,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
3990,3991,27-11-2022 02:11:12:404,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4031,4032,27-11-2022 02:11:13:154,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4052,4053,27-11-2022 02:11:13:411,-,49:FC:E6:32:95:7D,-81,09e0000108ca90f6a1
4070,4071,27-11-2022 02:11:13:676,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
4114,4115,27-11-2022 02:11:14:447,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4191,4192,27-11-2022 02:11:15:752,-,49:FC:E6:32:95:7D,-87,09e0000108ca90f6a1
4213,4214,27-11-2022 02:11:16:015,-,49:FC:E6:32:95:7D,-89,09e0000108ca90f6a1
4236,4237,27-11-2022 02:11:16:258,-,49:FC:E6:32:95:7D,-89,09e0000108ca90f6a1
4251,4252,27-11-2022 02:11:16:523,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4274,4275,27-11-2022 02:11:16:762,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4347,4348,27-11-2022 02:11:17:820,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4362,4363,27-11-2022 02:11:18:073,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
4410,4411,27-11-2022 02:11:18:860,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4445,4446,27-11-2022 02:11:19:365,-,49:FC:E6:32:95:7D,-90,09e0000108ca90f6a1
4597,4598,27-11-2022 02:11:21:947,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
4655,4656,27-11-2022 02:11:22:959,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
4709,4710,27-11-2022 02:11:23:748,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
4735,4736,27-11-2022 02:11:24:244,-,49:FC:E6:32:95:7D,-86,09e0000108ca90f6a1
4857,4858,27-11-2022 02:11:26:062,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
4876,4877,27-11-2022 02:11:26:347,-,49:FC:E6:32:95:7D,-88,09e0000108ca90f6a1
4927,4928,27-11-2022 02:11:27:108,-,49:FC:E6:32:95:7D,-83,09e0000108ca90f6a1
5011,5012,27-11-2022 02:11:28:382,-,49:FC:E6:32:95:7D,-82,09e0000108ca90f6a1
