,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
104,105,27-11-2022 02:10:05:892,NTDCF,DD:12:03:92:E9:D9,-78,020006094e54444346
768,769,27-11-2022 02:10:17:431,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
1027,1028,27-11-2022 02:10:21:286,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
1360,1361,27-11-2022 02:10:26:431,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
1450,1451,27-11-2022 02:10:27:687,NTDCF,DD:12:03:92:E9:D9,-72,020006094e54444346
1539,1540,27-11-2022 02:10:28:982,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
1635,1636,27-11-2022 02:10:30:272,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
2043,2044,27-11-2022 02:10:36:688,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
2148,2149,27-11-2022 02:10:39:239,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
2219,2220,27-11-2022 02:10:40:523,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
2311,2312,27-11-2022 02:10:41:800,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
2564,2565,27-11-2022 02:10:46:946,NTDCF,DD:12:03:92:E9:D9,-74,020006094e54444346
2634,2635,27-11-2022 02:10:48:229,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
2711,2712,27-11-2022 02:10:49:519,NTDCF,DD:12:03:92:E9:D9,-74,020006094e54444346
3003,3004,27-11-2022 02:10:54:649,NTDCF,DD:12:03:92:E9:D9,-74,020006094e54444346
3096,3097,27-11-2022 02:10:55:947,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
3394,3395,27-11-2022 02:11:01:059,NTDCF,DD:12:03:92:E9:D9,-76,020006094e54444346
3685,3686,27-11-2022 02:11:06:230,NTDCF,DD:12:03:92:E9:D9,-74,020006094e54444346
4904,4905,27-11-2022 02:11:26:729,NTDCF,DD:12:03:92:E9:D9,-74,020006094e54444346
5082,5083,27-11-2022 02:11:29:292,NTDCF,DD:12:03:92:E9:D9,-73,020006094e54444346
