,Sr No,Timestamp,Device Name,MAC_Address,RSSI,Raw Data
36,37,27-11-2022 02:10:04:881,-,0C:F5:A5:46:22:B7,-79,200
53,54,27-11-2022 02:10:05:160,-,0C:F5:A5:46:22:B7,-84,200
72,73,27-11-2022 02:10:05:429,-,0C:F5:A5:46:22:B7,-88,200
87,88,27-11-2022 02:10:05:700,-,0C:F5:A5:46:22:B7,-86,200
129,130,27-11-2022 02:10:06:256,-,0C:F5:A5:46:22:B7,-79,200
148,149,27-11-2022 02:10:06:540,-,0C:F5:A5:46:22:B7,-79,200
162,163,27-11-2022 02:10:06:831,-,0C:F5:A5:46:22:B7,-82,200
204,205,27-11-2022 02:10:07:642,-,0C:F5:A5:46:22:B7,-84,200
248,249,27-11-2022 02:10:08:758,-,0C:F5:A5:46:22:B7,-85,200
260,261,27-11-2022 02:10:09:022,-,0C:F5:A5:46:22:B7,-90,200
293,294,27-11-2022 02:10:09:857,-,0C:F5:A5:46:22:B7,-80,200
346,347,27-11-2022 02:10:10:668,-,0C:F5:A5:46:22:B7,-82,200
361,362,27-11-2022 02:10:10:943,-,0C:F5:A5:46:22:B7,-85,200
391,392,27-11-2022 02:10:11:491,-,0C:F5:A5:46:22:B7,-85,200
409,410,27-11-2022 02:10:11:781,-,0C:F5:A5:46:22:B7,-83,200
422,423,27-11-2022 02:10:12:041,-,0C:F5:A5:46:22:B7,-82,200
454,455,27-11-2022 02:10:12:602,-,0C:F5:A5:46:22:B7,-88,200
473,474,27-11-2022 02:10:12:868,-,0C:F5:A5:46:22:B7,-80,200
509,510,27-11-2022 02:10:13:406,-,0C:F5:A5:46:22:B7,-83,200
547,548,27-11-2022 02:10:13:970,-,0C:F5:A5:46:22:B7,-80,200
561,562,27-11-2022 02:10:14:236,-,0C:F5:A5:46:22:B7,-84,200
639,640,27-11-2022 02:10:15:336,-,0C:F5:A5:46:22:B7,-82,200
654,655,27-11-2022 02:10:15:616,-,0C:F5:A5:46:22:B7,-88,200
675,676,27-11-2022 02:10:15:881,-,0C:F5:A5:46:22:B7,-87,200
691,692,27-11-2022 02:10:16:174,-,0C:F5:A5:46:22:B7,-82,200
706,707,27-11-2022 02:10:16:430,-,0C:F5:A5:46:22:B7,-84,200
740,741,27-11-2022 02:10:16:978,-,0C:F5:A5:46:22:B7,-89,200
756,757,27-11-2022 02:10:17:251,-,0C:F5:A5:46:22:B7,-81,200
778,779,27-11-2022 02:10:17:525,-,0C:F5:A5:46:22:B7,-80,200
792,793,27-11-2022 02:10:17:804,-,0C:F5:A5:46:22:B7,-80,200
813,814,27-11-2022 02:10:18:081,-,0C:F5:A5:46:22:B7,-86,200
825,826,27-11-2022 02:10:18:376,-,0C:F5:A5:46:22:B7,-80,200
851,852,27-11-2022 02:10:18:635,-,0C:F5:A5:46:22:B7,-80,200
870,871,27-11-2022 02:10:18:917,-,0C:F5:A5:46:22:B7,-80,200
927,928,27-11-2022 02:10:19:753,-,0C:F5:A5:46:22:B7,-84,200
977,978,27-11-2022 02:10:20:573,-,0C:F5:A5:46:22:B7,-89,200
994,995,27-11-2022 02:10:20:839,-,0C:F5:A5:46:22:B7,-79,200
1031,1032,27-11-2022 02:10:21:391,-,0C:F5:A5:46:22:B7,-89,200
1050,1051,27-11-2022 02:10:21:660,-,0C:F5:A5:46:22:B7,-92,200
1072,1073,27-11-2022 02:10:21:940,-,0C:F5:A5:46:22:B7,-80,200
1091,1092,27-11-2022 02:10:22:225,-,0C:F5:A5:46:22:B7,-80,200
1143,1144,27-11-2022 02:10:23:045,-,0C:F5:A5:46:22:B7,-80,200
1216,1217,27-11-2022 02:10:24:167,-,0C:F5:A5:46:22:B7,-84,200
1225,1226,27-11-2022 02:10:24:436,-,0C:F5:A5:46:22:B7,-83,200
1261,1262,27-11-2022 02:10:24:982,-,0C:F5:A5:46:22:B7,-85,200
1278,1279,27-11-2022 02:10:25:268,-,0C:F5:A5:46:22:B7,-81,200
1296,1297,27-11-2022 02:10:25:525,-,0C:F5:A5:46:22:B7,-82,200
1317,1318,27-11-2022 02:10:25:806,-,0C:F5:A5:46:22:B7,-80,200
1336,1337,27-11-2022 02:10:26:088,-,0C:F5:A5:46:22:B7,-91,200
1351,1352,27-11-2022 02:10:26:359,-,0C:F5:A5:46:22:B7,-81,200
1373,1374,27-11-2022 02:10:26:640,-,0C:F5:A5:46:22:B7,-79,200
1393,1394,27-11-2022 02:10:26:917,-,0C:F5:A5:46:22:B7,-83,200
1414,1415,27-11-2022 02:10:27:201,-,0C:F5:A5:46:22:B7,-87,200
1452,1453,27-11-2022 02:10:27:744,-,0C:F5:A5:46:22:B7,-80,200
1468,1469,27-11-2022 02:10:28:034,-,0C:F5:A5:46:22:B7,-80,200
1552,1553,27-11-2022 02:10:29:108,-,0C:F5:A5:46:22:B7,-79,200
1568,1569,27-11-2022 02:10:29:408,-,0C:F5:A5:46:22:B7,-87,200
1588,1589,27-11-2022 02:10:29:659,-,0C:F5:A5:46:22:B7,-80,200
1631,1632,27-11-2022 02:10:30:231,-,0C:F5:A5:46:22:B7,-80,200
1648,1649,27-11-2022 02:10:30:492,-,0C:F5:A5:46:22:B7,-88,200
1671,1672,27-11-2022 02:10:30:769,-,0C:F5:A5:46:22:B7,-84,200
1687,1688,27-11-2022 02:10:31:043,-,0C:F5:A5:46:22:B7,-80,200
1703,1704,27-11-2022 02:10:31:323,-,0C:F5:A5:46:22:B7,-83,200
1734,1735,27-11-2022 02:10:31:874,-,0C:F5:A5:46:22:B7,-83,200
1747,1748,27-11-2022 02:10:32:149,-,0C:F5:A5:46:22:B7,-80,200
1780,1781,27-11-2022 02:10:32:707,-,0C:F5:A5:46:22:B7,-81,200
1818,1819,27-11-2022 02:10:33:245,-,0C:F5:A5:46:22:B7,-79,200
1833,1834,27-11-2022 02:10:33:513,-,0C:F5:A5:46:22:B7,-84,200
1848,1849,27-11-2022 02:10:33:806,-,0C:F5:A5:46:22:B7,-81,200
1883,1884,27-11-2022 02:10:34:353,-,0C:F5:A5:46:22:B7,-83,200
1917,1918,27-11-2022 02:10:34:909,-,0C:F5:A5:46:22:B7,-81,200
1940,1941,27-11-2022 02:10:35:189,-,0C:F5:A5:46:22:B7,-86,200
1955,1956,27-11-2022 02:10:35:456,-,0C:F5:A5:46:22:B7,-79,200
1970,1971,27-11-2022 02:10:35:751,-,0C:F5:A5:46:22:B7,-86,200
1991,1992,27-11-2022 02:10:36:020,-,0C:F5:A5:46:22:B7,-80,200
2011,2012,27-11-2022 02:10:36:289,-,0C:F5:A5:46:22:B7,-81,200
2034,2035,27-11-2022 02:10:36:573,-,0C:F5:A5:46:22:B7,-80,200
2052,2053,27-11-2022 02:10:36:840,-,0C:F5:A5:46:22:B7,-88,200
2064,2065,27-11-2022 02:10:37:117,-,0C:F5:A5:46:22:B7,-80,200
2080,2081,27-11-2022 02:10:37:396,-,0C:F5:A5:46:22:B7,-83,200
2090,2091,27-11-2022 02:10:37:671,-,0C:F5:A5:46:22:B7,-91,200
2101,2102,27-11-2022 02:10:37:947,-,0C:F5:A5:46:22:B7,-81,200
2129,2130,27-11-2022 02:10:38:773,-,0C:F5:A5:46:22:B7,-86,200
2151,2152,27-11-2022 02:10:39:320,-,0C:F5:A5:46:22:B7,-79,200
2165,2166,27-11-2022 02:10:39:600,-,0C:F5:A5:46:22:B7,-91,200
2179,2180,27-11-2022 02:10:39:883,-,0C:F5:A5:46:22:B7,-80,200
2193,2194,27-11-2022 02:10:40:147,-,0C:F5:A5:46:22:B7,-79,200
2216,2217,27-11-2022 02:10:40:431,-,0C:F5:A5:46:22:B7,-80,200
2252,2253,27-11-2022 02:10:41:010,-,0C:F5:A5:46:22:B7,-81,200
2271,2272,27-11-2022 02:10:41:259,-,0C:F5:A5:46:22:B7,-81,200
2295,2296,27-11-2022 02:10:41:530,-,0C:F5:A5:46:22:B7,-79,200
2329,2330,27-11-2022 02:10:42:093,-,0C:F5:A5:46:22:B7,-80,200
2350,2351,27-11-2022 02:10:42:386,-,0C:F5:A5:46:22:B7,-80,200
2381,2382,27-11-2022 02:10:42:937,-,0C:F5:A5:46:22:B7,-84,200
2397,2398,27-11-2022 02:10:43:217,-,0C:F5:A5:46:22:B7,-80,200
2453,2454,27-11-2022 02:10:44:307,-,0C:F5:A5:46:22:B7,-80,200
2475,2476,27-11-2022 02:10:44:855,-,0C:F5:A5:46:22:B7,-91,200
2485,2486,27-11-2022 02:10:45:133,-,0C:F5:A5:46:22:B7,-80,200
2496,2497,27-11-2022 02:10:45:405,-,0C:F5:A5:46:22:B7,-82,200
2508,2509,27-11-2022 02:10:45:675,-,0C:F5:A5:46:22:B7,-79,200
2550,2551,27-11-2022 02:10:46:783,-,0C:F5:A5:46:22:B7,-79,200
2582,2583,27-11-2022 02:10:47:341,-,0C:F5:A5:46:22:B7,-80,200
2612,2613,27-11-2022 02:10:47:886,-,0C:F5:A5:46:22:B7,-80,200
2628,2629,27-11-2022 02:10:48:150,-,0C:F5:A5:46:22:B7,-92,200
2695,2696,27-11-2022 02:10:49:265,-,0C:F5:A5:46:22:B7,-88,200
2741,2742,27-11-2022 02:10:50:078,-,0C:F5:A5:46:22:B7,-82,200
2757,2758,27-11-2022 02:10:50:356,-,0C:F5:A5:46:22:B7,-86,200
2770,2771,27-11-2022 02:10:50:641,-,0C:F5:A5:46:22:B7,-79,200
2822,2823,27-11-2022 02:10:51:468,-,0C:F5:A5:46:22:B7,-80,200
2844,2845,27-11-2022 02:10:52:013,-,0C:F5:A5:46:22:B7,-80,200
2867,2868,27-11-2022 02:10:52:556,-,0C:F5:A5:46:22:B7,-81,200
2901,2902,27-11-2022 02:10:53:115,-,0C:F5:A5:46:22:B7,-80,200
2923,2924,27-11-2022 02:10:53:413,-,0C:F5:A5:46:22:B7,-88,200
2935,2936,27-11-2022 02:10:53:675,-,0C:F5:A5:46:22:B7,-80,200
2974,2975,27-11-2022 02:10:54:211,-,0C:F5:A5:46:22:B7,-80,200
3012,3013,27-11-2022 02:10:54:780,-,0C:F5:A5:46:22:B7,-81,200
3057,3058,27-11-2022 02:10:55:312,-,0C:F5:A5:46:22:B7,-80,200
3116,3117,27-11-2022 02:10:56:139,-,0C:F5:A5:46:22:B7,-79,200
3143,3144,27-11-2022 02:10:56:715,-,0C:F5:A5:46:22:B7,-86,200
3210,3211,27-11-2022 02:10:57:815,-,0C:F5:A5:46:22:B7,-87,200
3246,3247,27-11-2022 02:10:58:343,-,0C:F5:A5:46:22:B7,-81,200
3261,3262,27-11-2022 02:10:58:629,-,0C:F5:A5:46:22:B7,-80,200
3278,3279,27-11-2022 02:10:58:906,-,0C:F5:A5:46:22:B7,-86,200
3313,3314,27-11-2022 02:10:59:445,-,0C:F5:A5:46:22:B7,-85,200
3328,3329,27-11-2022 02:10:59:718,-,0C:F5:A5:46:22:B7,-83,200
3365,3366,27-11-2022 02:11:00:544,-,0C:F5:A5:46:22:B7,-81,200
3428,3429,27-11-2022 02:11:01:637,-,0C:F5:A5:46:22:B7,-81,200
3442,3443,27-11-2022 02:11:01:925,-,0C:F5:A5:46:22:B7,-84,200
3458,3459,27-11-2022 02:11:02:188,-,0C:F5:A5:46:22:B7,-80,200
3514,3515,27-11-2022 02:11:03:294,-,0C:F5:A5:46:22:B7,-83,200
3541,3542,27-11-2022 02:11:03:857,-,0C:F5:A5:46:22:B7,-80,200
3647,3648,27-11-2022 02:11:05:483,-,0C:F5:A5:46:22:B7,-84,200
3662,3663,27-11-2022 02:11:05:758,-,0C:F5:A5:46:22:B7,-87,200
3697,3698,27-11-2022 02:11:06:328,-,0C:F5:A5:46:22:B7,-81,200
3718,3719,27-11-2022 02:11:06:592,-,0C:F5:A5:46:22:B7,-82,200
3738,3739,27-11-2022 02:11:06:876,-,0C:F5:A5:46:22:B7,-89,200
3757,3758,27-11-2022 02:11:07:160,-,0C:F5:A5:46:22:B7,-81,200
3788,3789,27-11-2022 02:11:07:676,-,0C:F5:A5:46:22:B7,-84,200
3801,3802,27-11-2022 02:11:07:952,-,0C:F5:A5:46:22:B7,-81,200
3820,3821,27-11-2022 02:11:08:511,-,0C:F5:A5:46:22:B7,-81,200
3835,3836,27-11-2022 02:11:09:045,-,0C:F5:A5:46:22:B7,-81,200
3857,3858,27-11-2022 02:11:09:594,-,0C:F5:A5:46:22:B7,-84,200
3869,3870,27-11-2022 02:11:09:873,-,0C:F5:A5:46:22:B7,-88,200
3879,3880,27-11-2022 02:11:10:147,-,0C:F5:A5:46:22:B7,-81,200
3889,3890,27-11-2022 02:11:10:420,-,0C:F5:A5:46:22:B7,-84,200
3897,3898,27-11-2022 02:11:10:708,-,0C:F5:A5:46:22:B7,-83,200
