,0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__root_mean_square,0__maximum,0__minimum,raw_label,Label
0,1760.91,11.5255,16.00827273,110,18.2152226,331.7943345,24.24993052,141.774,0.567,High,High
0,1720.113,3.4285,9.556183333,180,18.73185438,350.8823684,21.02862355,205.264,3.382,High,High
0,1732.05,3.451,20.61964286,84,32.5198636,1057.541528,38.50598914,180.23,3.363,Med,Med
0,1757.485,15.237,39.94284091,44,71.0141567,5043.010452,81.4766285,337.714,0.626,Med,Med
0,2360.962,6.862,21.26992793,111,36.00692355,1296.498544,41.81995191,332.515,6.803,Med,Med
0,1803.661,6.846,8.124599099,222,3.225573961,10.40432738,8.741478016,26.172,4.805,High,High
