,0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__maximum,0__minimum
0,109.66,6.862,12.18444444,9,6.28190679,39.46235291,20.576,6.844
0,130.233,6.861,11.83936364,11,5.910110155,34.92940205,20.576,6.845
0,109.683,6.8585,9.14025,12,4.278356813,18.30433702,20.582,6.822
0,130.251,13.698,11.841,11,5.135579121,26.37417291,20.57,6.841
0,109.678,6.858,12.18644444,9,6.281297939,39.4547038,20.575,6.852
0,130.274,10.2825,10.85616667,12,4.387616092,19.25117497,20.57,6.835
0,116.545,6.866,9.712083333,12,4.389406309,19.26688774,20.574,6.837
0,95.994,6.866,10.666,9,5.70202771,32.51312,20.568,6.84
