,0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__root_mean_square,0__maximum,0__minimum,raw_label,Label
0,102.44500000000001,6.834,9.31318181818182,11.0,4.397599134614287,19.33887814876033,10.299234618517666,20.497,6.778,robotMed,robotMed
0,109.50300000000001,6.8345,9.125250000000001,12.0,4.296590181469487,18.4606871875,10.086172452917905,20.648,6.81,robotMed,robotMed
0,115.05999999999997,6.8325,9.588333333333331,12.0,6.285509185596838,39.50762572222222,11.464892578359962,26.261,6.802,robotMed,robotMed
0,115.018,6.832,8.847538461538461,13.0,5.3402207043901875,28.517957171597626,10.334258270432379,26.25,6.819,robotHigh,robotHigh
0,40.98,6.8315,6.829999999999999,6.0,0.005686240703077533,3.233333333333568e-05,6.830002367007887,6.836,6.818,robotHigh,robotHigh
0,115.787,6.811,7.719133333333334,15.0,3.3953546278538984,11.528433048888884,8.432879251279877,20.423,6.769,robotHigh,robotHigh
0,68.065,6.809,6.8065,10.0,0.023005434140654625,0.0005292499999999974,6.806538878167082,6.848,6.773,robotHigh,robotHigh
