Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,26-12-2021 19:30:34:949,-,00:A0:50:0C:22:10,-69,1a1310002150005000100001000800000805f9b013100016266c3
2,26-12-2021 19:31:09:300,-,00:A0:50:0C:22:10,-55,1a1310002150005000100001000800000805f9b013100015c65c3
3,26-12-2021 19:31:23:052,-,00:A0:50:0C:22:10,-59,1a1310002150005000100001000800000805f9b013100015b64c3
4,26-12-2021 19:31:29:930,-,00:A0:50:0C:22:10,-71,1a1310002150005000100001000800000805f9b013100015b64c3
5,26-12-2021 19:31:36:809,-,00:A0:50:0C:22:10,-60,1a1310002150005000100001000800000805f9b013100015b64c3
6,26-12-2021 19:31:57:451,-,00:A0:50:0C:22:10,-63,1a1310002150005000100001000800000805f9b013100015b64c3
7,26-12-2021 19:32:11:224,-,00:A0:50:0C:22:10,-62,1a1310002150005000100001000800000805f9b013100015c64c3
8,26-12-2021 19:32:18:111,-,00:A0:50:0C:22:10,-65,1a1310002150005000100001000800000805f9b013100015c64c3
9,26-12-2021 19:32:24:996,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015c63c3
10,26-12-2021 19:32:31:888,-,00:A0:50:0C:22:10,-92,1a1310002150005000100001000800000805f9b013100015c63c3
11,26-12-2021 19:32:38:775,-,00:A0:50:0C:22:10,-93,1a1310002150005000100001000800000805f9b013100015c63c3
12,26-12-2021 19:32:45:667,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015c63c3
13,26-12-2021 19:32:52:558,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d63c3
14,26-12-2021 19:33:06:344,-,00:A0:50:0C:22:10,-96,1a1310002150005000100001000800000805f9b013100015d63c3
15,26-12-2021 19:33:13:237,-,00:A0:50:0C:22:10,-94,1a1310002150005000100001000800000805f9b013100015d63c3
16,26-12-2021 19:33:20:133,-,00:A0:50:0C:22:10,-64,1a1310002150005000100001000800000805f9b013100015d63c3
17,26-12-2021 19:33:27:026,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d63c3
18,26-12-2021 19:33:33:922,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015e63c3
19,26-12-2021 19:33:40:822,-,00:A0:50:0C:22:10,-92,1a1310002150005000100001000800000805f9b013100015e63c3
20,26-12-2021 19:33:47:734,-,00:A0:50:0C:22:10,-71,1a1310002150005000100001000800000805f9b013100015e63c3
21,26-12-2021 19:34:29:110,-,00:A0:50:0C:22:10,-59,1a1310002150005000100001000800000805f9b013100015f63c3
