Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data,,,,,Timestamp
174,26-12-2021 16:44:28:312,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:28:312
175,26-12-2021 16:44:31:767,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:31:767
176,26-12-2021 16:44:35:217,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:35:217
177,26-12-2021 16:44:38:668,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:38:668
178,26-12-2021 16:44:42:118,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:42:118
179,26-12-2021 16:44:45:571,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:45:571
180,26-12-2021 16:44:49:025,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:49:025
181,26-12-2021 16:44:52:475,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:52:475
182,26-12-2021 16:44:55:925,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:55:925
183,26-12-2021 16:44:59:378,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:44:59:378
184,26-12-2021 16:45:02:831,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:02:831
185,26-12-2021 16:45:06:284,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:06:284
186,26-12-2021 16:45:09:733,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:09:733
187,26-12-2021 16:45:13:186,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:13:186
188,26-12-2021 16:45:16:638,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:16:638
189,26-12-2021 16:45:20:090,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:20:090
190,26-12-2021 16:45:23:542,-,00:A0:50:0C:22:10,-64,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:23:542
191,26-12-2021 16:45:26:998,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:26:998
192,26-12-2021 16:45:30:445,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:30:445
193,26-12-2021 16:45:33:900,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:33:900
194,26-12-2021 16:45:37:347,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:37:347
195,26-12-2021 16:45:40:803,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:40:803
196,26-12-2021 16:45:51:154,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:51:154
197,26-12-2021 16:45:54:601,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:54:601
198,26-12-2021 16:45:58:054,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:45:58:054
199,26-12-2021 16:46:01:504,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:01:504
200,26-12-2021 16:46:04:961,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:04:961
201,26-12-2021 16:46:08:411,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:08:411
202,26-12-2021 16:46:11:862,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:11:862
203,26-12-2021 16:46:15:315,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:15:315
204,26-12-2021 16:46:18:763,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:18:763
205,26-12-2021 16:46:22:214,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:22:214
206,26-12-2021 16:46:29:115,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:29:115
207,26-12-2021 16:46:32:567,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:32:567
208,26-12-2021 16:46:36:023,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:36:023
209,26-12-2021 16:46:39:470,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:39:470
210,26-12-2021 16:46:42:925,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:42:925
211,26-12-2021 16:46:46:372,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:46:372
212,26-12-2021 16:46:49:824,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:49:824
213,26-12-2021 16:46:53:276,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:53:276
214,26-12-2021 16:46:56:726,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:46:56:726
215,26-12-2021 16:47:00:178,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:00:178
216,26-12-2021 16:47:03:628,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:03:628
217,26-12-2021 16:47:07:079,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:07:079
218,26-12-2021 16:47:17:438,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:47:17:438
219,26-12-2021 16:47:24:337,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:24:337
220,26-12-2021 16:47:27:786,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:27:786
221,26-12-2021 16:47:31:238,-,00:A0:50:0C:22:10,-62,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:31:238
222,26-12-2021 16:47:34:686,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:34:686
223,26-12-2021 16:47:38:141,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:47:38:141
224,26-12-2021 16:47:41:592,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:41:592
225,26-12-2021 16:47:45:045,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:45:045
226,26-12-2021 16:47:48:495,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:47:48:495
227,26-12-2021 16:47:51:945,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:51:945
228,26-12-2021 16:47:55:396,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:47:55:396
229,26-12-2021 16:47:58:848,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:47:58:848
230,26-12-2021 16:48:02:295,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:48:02:295
231,26-12-2021 16:48:05:749,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:05:749
232,26-12-2021 16:48:09:198,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015c62c3,,,,,26-12-2021 16:48:09:198
233,26-12-2021 16:48:12:654,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:12:654
234,26-12-2021 16:48:16:105,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:16:105
235,26-12-2021 16:48:19:557,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:19:557
236,26-12-2021 16:48:23:003,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:23:003
237,26-12-2021 16:48:26:458,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:26:458
238,26-12-2021 16:48:29:906,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:29:906
239,26-12-2021 16:48:33:357,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:33:357
240,26-12-2021 16:48:36:807,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:36:807
241,26-12-2021 16:48:40:262,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:40:262
242,26-12-2021 16:48:43:708,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:43:708
243,26-12-2021 16:48:47:162,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:47:162
244,26-12-2021 16:48:50:617,-,00:A0:50:0C:22:10,-68,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:50:617
245,26-12-2021 16:48:54:064,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:48:54:064
246,26-12-2021 16:49:07:871,-,00:A0:50:0C:22:10,-61,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:49:07:871
247,26-12-2021 16:49:14:763,-,00:A0:50:0C:22:10,-63,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:49:14:763
248,26-12-2021 16:49:21:670,-,00:A0:50:0C:22:10,-67,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:49:21:670
249,26-12-2021 16:49:25:122,-,00:A0:50:0C:22:10,-66,1a1310002150005000100001000800000805f9b013100015d62c3,,,,,26-12-2021 16:49:25:122
